timestamp,time_dk,price_area,satisfied_demand,imbalance_price_eur,imbalance_price_dkk,spot_price_eur,dominating_direction,afrr_up,afrr_vwa_up_eur,afrr_vwa_up_dkk,afrr_down,afrr_vwa_down_eur,afrr_vwa_down_dkk,mfrr_marginal_up_eur,mfrr_marginal_up_dkk,mfrr_marginal_down_eur,mfrr_marginal_down_dkk,hour,day_of_week,month,day_of_year,imbalance_price,spot_price,lag_1_imbalance,lag_2_imbalance,lag_3_imbalance,lag_6_imbalance,lag_12_imbalance,lag_24_imbalance,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,rolling_mean_24,rolling_std_24,price_diff_spot_imbalance,price_ratio_spot_imbalance,regime
24/06/2026 20:45,24/06/2026 22:45,DK2,-64,200.47,1498.61,307.79,-1,0.68,225.63,1686.7,-0.96,200.47,1498.61,312.28,2334.45,307.79,2300.88,20,2,6,175,200.47,307.79,149.99,525.59,653.48,788.62,723,110,292.01666666666677,203.8490474182632,472.9183333333333,236.67240205961266,647.7891666666667,260.20374944745777,442.43666666666667,318.59245027309504,107.32000000000002,1.5353418698387855,0
24/06/2026 20:45,24/06/2026 22:45,DK1,129.8,313.74,2345.36,312.01,1,0.75,313.74,2345.36,-2.01,64.49,482.09,312.28,2334.45,312.01,2332.43,20,2,6,175,313.74,312.01,424.3,535.72,665.96,788.62,723,225.59,424.58666666666664,110.99027765229809,545.3483333333334,150.17887873022434,684.0041666666666,200.2754542423253,465.8979166666666,313.8590721961354,-1.73,0.9944858483302783,1
24/06/2026 21:00,24/06/2026 23:00,DK2,0,355.43,2657.02,355.43,0,2.51,248.51,1857.74,-0.96,243.52,1820.43,362.22,2707.78,355.43,2657.02,21,2,6,175,355.43,355.43,200.47,149.99,525.59,671.42,642.05,108.01,235.29666666666674,107.05639137077888,420.25333333333333,218.0954437549463,623.9041666666666,273.58909618950105,452.7458333333334,311.21813307678127,0,0.9999999718650657,0
24/06/2026 21:00,24/06/2026 23:00,DK1,105.8,362.22,2707.78,361.95,1,3.11,276.7,2068.47,-1.22,93.06,695.67,362.22,2707.78,361.95,2705.76,21,2,6,175,362.22,361.95,313.74,424.3,535.72,683.94,642.05,51.26,366.75333333333333,55.41923613091661,491.7283333333333,148.22023349282472,660.6850000000001,220.83978740254219,478.8545833333333,302.19978987388276,-0.27,0.9992545690670154,1
24/06/2026 21:15,24/06/2026 23:15,DK1,84,361.26,2700.6,292.86,1,3.23,271.81,2031.92,-0.93,102.26,764.44,361.26,2700.6,292.86,2189.27,21,2,6,175,361.26,292.86,362.22,313.74,424.3,648.43,735.78,361.26,345.74,27.71696953133562,443.8666666666666,133.09269471562862,629.475,235.2560753925197,478.85458333333327,302.19978987388276,-68.4,0.810662658,1
24/06/2026 21:15,24/06/2026 23:15,DK2,37,361.26,2700.6,287.59,1,0,0,0,-12.42,44.22,330.57,361.26,2700.6,287.59,2149.88,21,2,6,175,361.26,287.59,355.43,200.47,149.99,636.56,735.78,361.26,305.7200000000001,91.19577347662542,374.36999999999995,190.72916431421882,592.6941666666667,280.92993563450335,452.74583333333334,311.21813307678127,-73.67,0.7960748271030608,1
24/06/2026 21:30,24/06/2026 23:30,DK2,0,234.18,1750.61,234.18,0,0,0,0,-5.31,89.39,668.23,267.56,2000.14,234.18,1750.61,21,2,6,175,234.18,234.18,361.26,355.43,200.47,653.48,802.8,134.34,316.9566666666667,71.74593809640582,304.4866666666666,137.35853299546753,545.3091666666667,290.0755080212529,456.9058333333333,307.4211189446626,0,0.9999999572978069,0
24/06/2026 21:30,24/06/2026 23:30,DK1,75,267.56,2000.14,238.47,1,3.34,202.79,1515.96,-0.04,101.61,759.59,267.56,2000.14,238.47,1782.68,21,2,6,175,267.56,238.47,361.26,362.22,313.74,665.96,802.8,8.28,330.3466666666667,54.37696693761379,377.4666666666667,93.67300457798702,584.8716666666667,249.70292432238654,489.6579166666667,288.9916707988714,-29.09,0.8912766896667407,1
24/06/2026 21:45,24/06/2026 23:45,DK2,-56,31,231.74,186.05,-1,5.51,291.39,2178.29,0,172.45,1289.15,186.05,1390.82,31,231.74,21,2,6,175,31,186.05,234.18,361.26,355.43,525.59,1030.11,121.62,208.81333333333342,166.58486645951186,222.05499999999995,126.07555492640228,462.05,281.5345625157044,453.12999999999994,312.23702976508366,155.05,6.001610967222269,0
24/06/2026 21:45,24/06/2026 23:45,DK1,102.3,334.45,2500.18,187.74,1,2.8,208.99,1562.3,-0.19,96.66,722.58,334.45,2500.18,187.74,1403.45,21,2,6,175,334.45,187.74,267.56,361.26,362.22,535.72,1030.11,44.05,321.09,48.25753516292581,343.9216666666667,52.77854277,526.9,215.32477005676785,501.75791666666663,275.27705531414637,-146.71,0.561339496,1
24/06/2026 22:00,25/06/2026 00:00,DK2,0,200.1,1495.85,200.1,0,9.71,290.91,2174.7,0,0,0,200.6,1499.59,200.1,1495.85,22,2,6,175,200.1,200.1,31,234.18,361.26,149.99,936.6,76.47,155.0933333333334,108.81051481053409,230.40666666666664,121.9388236,400.67499999999995,246.81539315853038,458.28125,306.7239035823657,0,0.99999995,0
24/06/2026 22:00,25/06/2026 00:00,DK1,60.9,299.73,2240.63,200.1,1,16.94,299.73,2240.63,0,0,0,200.6,1499.59,200.1,1495.85,22,2,6,175,299.73,200.1,334.45,267.56,361.26,424.3,936.6,137.17,300.58,33.453100005844775,323.16,36.96976873069337,473.82750000000004,180.8978009879408,508.53125,267.8149403455354,-99.63,0.6676008184832743,1
24/06/2026 22:15,25/06/2026 00:15,DK2,0,171.01,1278.39,171.01,0,11.72,304.44,2275.84,0,0,0,361.26,2700.6,171.01,1278.39,22,2,6,175,171.01,171.01,200.1,31,234.18,200.47,788.62,63.04,134.03666666666675,90.41002728311433,225.49666666666664,123.96168354240332,349.2075,221.67832301147914,462.78,301.4207744347917,0,0.9999999415238909,0
24/06/2026 22:15,25/06/2026 00:15,DK1,155.8,361.26,2700.6,171,1,25.47,306.87,2294.01,0,0,0,361.26,2700.6,171,1278.31,22,2,6,175,361.26,171,299.73,334.45,267.56,313.74,788.62,48.13,331.81333333333333,30.849622904248605,331.08,39.548284918577025,438.21416666666664,153.24418075609248,521.5783333333333,251.54353492451145,-190.26,0.47334328535284054,1
24/06/2026 22:30,25/06/2026 00:30,DK1,192.9,312.27,2334.37,153.97,1,18.26,191.92,1434.7,0,0,0,312.27,2334.37,153.97,1151,22,2,6,175,312.27,153.97,361.26,299.73,334.45,362.22,683.94,141,324.42,32.51464439296572,322.755,36.84729827274929,407.2416666666666,135.60999130751426,528.7145833333333,242.54567783121084,-158.3,0.49306688144660454,1
24/06/2026 22:30,25/06/2026 00:30,DK2,30,312.27,2334.37,154.02,1,6,189.05,1413.24,0,0,0,312.27,2334.37,154.02,1151.38,22,2,6,175,312.27,154.02,171.01,200.1,31,355.43,671.42,140,227.7933333333334,74.59079992420902,218.30333333333328,115.90424576635209,319.2783333333333,197.10368553508835,469.9579166666667,295.39089113416526,-158.25,0.49322699928821223,1
24/06/2026 22:45,25/06/2026 00:45,DK2,39,316.07,2362.78,153.1,1,4.13,198.88,1486.73,-0.1,124.44,930.25,316.07,2362.78,153.1,1144.5,22,2,6,175,316.07,153.1,312.27,171.01,200.1,361.26,636.56,78.38,266.45000000000005,82.67529981802308,210.77166666666662,105.78310591331181,292.5708333333333,170.06192510955975,479.8616666666667,285.51076357790896,-162.97,0.4843863547826002,1
24/06/2026 22:45,25/06/2026 00:45,DK1,168.9,316.07,2362.78,152.93,1,19.89,192.04,1435.6,0,0,0,316.07,2362.78,152.93,1143.23,22,2,6,175,316.07,152.93,312.27,361.26,299.73,361.26,648.43,41.38,329.8666666666666,27.253734300721867,315.2233333333333,31.655379111102523,379.545,114.10759025825274,540.16,224.34756763635278,-163.14,0.48384849926128715,1
24/06/2026 23:00,25/06/2026 01:00,DK2,59,361.07,2699.18,165.19,1,4.62,224.08,1675.11,0,0,0,361.07,2699.18,165.19,1234.88,23,2,6,175,361.07,165.19,316.07,312.27,171.01,234.18,653.48,80.27,329.8033333333334,27.14430572575535,231.91999999999993,122.72608068377428,268.2033333333333,129.8401292032434,491.56166666666667,273.9430050793123,-195.88,0.4575013028636746,1
24/06/2026 23:00,25/06/2026 01:00,DK1,103.6,361.07,2699.18,164.68,1,17.37,203.63,1522.24,0,0,0,361.07,2699.18,164.68,1231.07,23,2,6,175,361.07,164.68,316.07,312.27,361.26,267.56,665.96,334.45,329.8033333333333,27.144305725775045,330.80833333333334,26.011863767665947,354.13750000000005,69.92674376218042,541.2691666666667,223.3499120003851,-196.39,0.45608883440638015,1
24/06/2026 23:15,25/06/2026 01:15,DK1,119.1,334.5,2500.55,157.33,1,18.77,208.92,1561.78,0,0,0,334.5,2500.55,157.33,1176.12,23,2,6,175,334.5,157.33,361.07,316.07,312.27,334.45,535.72,441.47,337.2133333333333,22.62237019709325,330.81666666666666,26.01327174093279,337.3691666666667,40.256617176744484,536.8120833333334,226.4735375458125,-177.17,0.47034378265041016,1
24/06/2026 23:15,25/06/2026 01:15,DK2,0,157.74,1179.19,157.74,0,4.92,199.17,1488.9,0,0,0,334.5,2500.55,157.74,1179.19,23,2,6,175,157.74,157.74,361.07,316.07,312.27,31,525.59,316.57,278.2933333333334,106.79924921708638,253.0433333333333,86.9081229,237.54916666666665,104.49931156435434,484.94374999999997,280.2012792667397,0,0.9999999366045431,0
24/06/2026 23:30,25/06/2026 01:30,DK1,0,151.54,1132.84,151.54,0,5.26,149.74,1119.38,-0.08,136.39,1019.58,181.08,1353.66,151.54,1132.84,23,2,6,175,151.54,151.54,334.5,361.07,316.07,299.73,424.3,642.05,282.37,114.07829723484255,306.1183333333333,78.60934789621164,314.63916666666665,59.23928525416249,516.3741666666666,238.3831962985988,0,0.9999999340108265,0
24/06/2026 23:30,25/06/2026 01:30,DK2,0,151.91,1135.6,151.91,0,1.87,165.01,1233.53,-5.68,-7.68,-57.41,181.08,1353.66,151.91,1135.6,23,2,6,175,151.91,151.91,157.74,361.07,316.07,200.1,149.99,642.05,223.57333333333338,119.11128088192733,245.01166666666663,94.66046448579758,237.70916666666665,104.35443070772364,464.52124999999995,286.0535545375848,0,0.9999999341715533,0
24/06/2026 23:45,25/06/2026 01:45,DK2,0,144.96,1083.65,144.96,0,0,0,0,-7.39,92.77,693.5,267.55,2000.07,144.96,1083.65,23,2,6,175,144.96,144.96,151.91,157.74,361.07,171.01,200.47,723,151.53666666666675,6.398174218749349,240.66999999999996,99.22097217826622,233.08333333333334,107.34277791121639,440.43625,287.6742318455631,0,0.9999999310154573,0
24/06/2026 23:45,25/06/2026 01:45,DK1,60.2,267.55,2000.07,144.65,1,6.81,159.85,1194.96,-0.02,140,1046.57,267.55,2000.07,144.65,1081.33,23,2,6,175,267.55,144.65,151.54,334.5,361.07,361.26,313.74,723,251.19666666666663,92.56977927,290.5,74.67324393650634,310.79,60.78352812159622,497.3970833333333,239.34573217108877,-122.9,0.5406465879033232,1
25/06/2026 00:00,25/06/2026 02:00,DK2,-37,89.35,667.85,153.93,-1,3.29,246.47,1842.24,-0.92,89.35,667.85,274.77,2053.77,153.93,1150.55,0,3,6,176,89.35,153.93,144.96,151.91,157.74,312.27,355.43,642.05,128.7400000000001,34.289279665810426,203.51666666666662,108.36324832094574,210.90999999999997,107.25410583367683,417.4070833333333,292.9077533000742,64.58000000000001,1.7227754087548508,0
25/06/2026 00:00,25/06/2026 02:00,DK1,93,274.77,2053.77,153.12,1,2.87,174.44,1303.85,-1.03,109.43,817.93,274.77,2053.77,153.12,1144.5,0,3,6,176,274.77,153.12,267.55,151.54,334.5,312.27,362.22,642.05,231.28666666666663,69.15692469546704,284.25,74.05348310512467,303.5025,59.28062217882732,482.09375,241.42732026902564,-121.65,0.5572660568014683,1
25/06/2026 00:15,25/06/2026 02:15,DK2,-62,144.27,1078.35,144.27,-1,11.07,250,1868.63,0,0,0,491.05,3670.35,144.27,1078.35,0,3,6,176,144.27,144.27,89.35,144.96,151.91,316.07,361.26,735.78,126.19333333333343,31.90912774322571,174.8833333333333,94.48351806885134,192.82750000000001,97.44458603599784,392.76083333333327,289.8236302952819,0,0.999999931,0
25/06/2026 00:15,25/06/2026 02:15,DK1,272,491.05,3670.35,143.62,1,2.74,171.26,1280.08,-0.77,94.53,706.56,491.05,3670.35,143.62,1073.49,0,3,6,176,491.05,143.62,274.77,267.55,151.54,316.07,361.26,735.78,344.45666666666665,127.00486657342826,313.41333333333336,113.19922202324372,314.3183333333333,79.25245208,471.8966666666667,235.33809547055958,-347.43,0.29247530205732003,1
25/06/2026 00:30,25/06/2026 02:30,DK2,87,615.27,4598.84,142.46,1,0.53,233.72,1746.94,-11.74,31.73,237.17,615.27,4598.84,142.46,1064.82,0,3,6,176,615.27,142.46,144.27,89.35,144.96,361.07,234.18,802.8,282.9633333333334,289.09313747187656,217.24999999999997,196.54058644463305,224.58499999999995,156.40712948758187,384.9470833333333,280.6716201399649,-472.81,0.23154062067806624,1
25/06/2026 00:30,25/06/2026 02:30,DK1,275,615.27,4598.84,141.85,1,0.08,162.39,1213.78,-1.27,95.28,712.17,615.27,4598.84,141.85,1060.26,0,3,6,176,615.27,141.85,491.05,274.77,267.55,361.07,267.56,802.8,460.3633333333333,172.31168310168096,355.78000000000003,168.61020253828332,343.2941666666666,115.75869874703095,464.0829166666667,226.83321063646082,-473.42,0.23054918603947558,1
25/06/2026 00:45,25/06/2026 02:45,DK2,0.1,140.68,1051.51,140.68,0,0.01,215.68,1612.1,-3.86,88.54,661.79,546.33,4083.54,140.68,1051.51,0,3,6,176,140.68,140.68,615.27,144.27,89.35,157.74,31,1030.11,300.07333333333344,272.97422228725793,214.40666666666664,197.69371671013457,233.725,146.98717114706963,347.8875,248.67738449383697,0,0.9999999289166954,0
25/06/2026 00:45,25/06/2026 02:45,DK1,323.9,668.85,4999.32,140.04,1,0,0,0,-2.95,68.39,511.18,668.85,4999.32,140.04,1046.73,0,3,6,176,668.85,140.04,615.27,491.05,274.77,334.5,334.45,1030.11,591.7233333333334,91.20879416664778,411.50500000000005,210.2737904495015,371.16083333333336,148.9327510509555,449.03041666666667,197.7626001587713,-528.81,0.20937429603985502,1
25/06/2026 01:00,25/06/2026 03:00,DK1,282,546.33,4083.54,145.72,1,8.23,180.69,1350.57,-0.67,82.45,616.27,546.33,4083.54,145.72,1089.18,1,3,6,176,546.33,145.72,668.85,615.27,491.05,151.54,299.73,936.6,610.15,61.42026050091747,477.30333333333334,170.7013708986178,391.7108333333333,155.06739024509338,432.76916666666665,170.02913954651308,-400.61,0.2667252344420911,1
25/06/2026 01:00,25/06/2026 03:00,DK2,48,546.33,4083.54,146.43,1,3.59,237.26,1773.4,-1.3,87.96,657.46,546.33,4083.54,146.43,1094.49,1,3,6,176,546.33,146.43,140.68,615.27,144.27,151.91,200.1,936.6,434.0933333333334,256.43072950279014,280.14333333333326,234.84183525655504,262.5775,171.69189042769653,331.62624999999997,219.56289541233463,-399.9,0.2680248152577231,1
25/06/2026 01:15,25/06/2026 03:15,DK2,26,440.2,3290.27,143.04,1,7.53,248.85,1860.03,0,0,0,440.2,3290.27,143.04,1069.15,1,3,6,176,440.2,143.04,546.33,140.68,615.27,144.96,171.01,788.62,375.73666666666674,210.36782461520397,329.34999999999997,231.76249247883115,285.01,176.1677140991189,317.10875,198.54554622165787,-297.16,0.32494320025117673,1
25/06/2026 01:15,25/06/2026 03:15,DK1,142,440.2,3290.27,142.4,1,0,167.12,1249.14,-0.82,107.76,805.45,440.2,3290.27,142.4,1064.37,1,3,6,176,440.2,142.4,546.33,668.85,615.27,267.55,361.26,788.62,551.7933333333334,114.42286324565555,506.0783333333333,140.07639550141005,398.2891666666667,155.33234255845372,418.2516666666667,152.2719399674456,-297.8,0.3234893156862946,1
25/06/2026 01:30,25/06/2026 03:30,DK2,-56,116,867.04,141.2,-1,11.86,256.42,1916.61,0,0,0,141.2,1055.4,116,867.04,1,3,6,176,116,141.2,440.2,546.33,140.68,89.35,312.27,671.42,367.51000000000005,224.18486634918042,333.79166666666663,226.4372392886535,268.65416666666664,182.4073392392234,293.96625,187.51488524827533,25.19999999999999,1.2172412743757521,0
25/06/2026 01:30,25/06/2026 03:30,DK1,-59,105.58,789.16,140.61,-1,0.04,156.62,1170.66,-0.07,105.58,789.16,140.61,1050.99,116,867.04,1,3,6,176,105.58,140.61,440.2,546.33,668.85,274.77,312.27,683.94,364.0366666666667,230.03430316658054,477.88000000000005,200.11570493092444,381.065,175.84311171144427,394.15333333333336,154.1499656226019,35.030000000000015,1.3317861970272593,0
25/06/2026 01:45,25/06/2026 03:45,DK1,-146,109.5,818.46,139.18,-1,0.39,169.28,1265.28,-0.08,109.57,818.98,139.18,1040.3,109.5,818.46,1,3,6,176,109.5,139.18,105.58,440.2,546.33,491.05,316.07,648.43,218.42666666666665,192.07134125978948,414.2883333333334,249.59905924635925,363.85083333333336,192.14011650868102,371.6979166666667,154.75083381047196,29.680000000000007,1.2710501122328666,0
25/06/2026 01:45,25/06/2026 03:45,DK2,-43,109.5,818.46,141.19,-1,19.4,273.04,2040.84,0,0,0,141.19,1055.32,109.5,818.46,1,3,6,176,109.5,141.19,116,440.2,546.33,144.27,316.07,636.56,221.9000000000001,189.0812788194539,327.9966666666666,232.61810511365388,251.43999999999997,187.20981632188122,272.0054166666667,176.16750716981687,31.689999999999998,1.289406274940066,0
25/06/2026 02:00,25/06/2026 04:00,DK1,-297,101.25,756.79,137.65,-1,0.29,171.21,1279.71,-0.04,101.25,756.79,137.65,1028.86,108,807.25,2,3,6,176,101.25,137.65,109.5,105.58,440.2,615.27,361.07,665.96,105.44333333333333,4.126697630635151,328.61833333333334,254.97518557041514,342.1991666666667,206.57862176897567,348.16833333333335,150.948362,36.400000000000006,1.3595060385673048,0
25/06/2026 02:00,25/06/2026 04:00,DK2,0,139.54,1042.99,139.54,0,4.96,248.38,1856.52,0,0,0,206.37,1542.51,139.54,1042.99,2,3,6,176,139.54,139.54,109.5,116,440.2,615.27,361.07,653.48,121.68000000000006,15.804973900649099,248.7083333333333,192.78279097644307,232.97916666666666,186.3369170692661,250.59124999999997,158.08960247724383,0,0.9999999283359662,0
25/06/2026 02:15,25/06/2026 04:15,DK2,0,143.56,1073.04,143.56,0,4.02,258.23,1930.14,0,0,0,200,1494.9,143.56,1073.04,2,3,6,176,143.56,143.56,139.54,109.5,116,140.68,157.74,525.59,130.86666666666676,18.612923825490732,249.18833333333328,192.46334263092007,231.7975,186.9015327591698,234.67333333333337,148.11477185135732,0,0.9999999303427187,0
25/06/2026 02:15,25/06/2026 04:15,DK1,-277.2,103.98,777.2,141.35,-1,0.03,173.68,1298.17,-1.36,103.98,777.2,141.35,1056.52,108,807.25,2,3,6,176,103.98,141.35,101.25,109.5,105.58,668.85,334.5,535.72,104.91000000000001,4.202891861725363,234.47333333333336,203.2667380233857,322.9891666666667,217.7744458027543,330.1791666666667,153.33255356213218,37.36999999999999,1.359395906963271,0
25/06/2026 02:30,25/06/2026 04:30,DK2,44.1,491.05,3670.35,142.75,1,2.08,258.55,1932.53,0,0,0,491.05,3670.35,142.75,1066.98,2,3,6,176,491.05,142.75,143.56,139.54,109.5,546.33,151.91,149.99,258.05000000000007,201.79392978977347,239.975,176.01435961307322,260.05916666666667,198.97446087641595,248.88416666666663,155.79873460212414,-348.3,0.29070358841862154,1
25/06/2026 02:30,25/06/2026 04:30,DK1,-155,100.73,752.91,140.74,-1,0.01,161.93,1210.35,-0.39,100.73,752.91,140.74,1051.96,104.5,781.09,2,3,6,176,100.73,140.74,103.98,101.25,109.5,546.33,151.54,424.3,101.98666666666668,1.7457472138586734,160.20666666666668,137.20517915395095,318.755,221.86645944638076,316.69708333333335,158.82391763478947,40.010000000000005,1.3972002981038123,0
25/06/2026 02:45,25/06/2026 04:45,DK2,0,137.04,1024.31,137.04,0,0.03,239.48,1789.99,-6.98,99.67,744.98,458.8,3429.3,137.04,1024.31,2,3,6,176,137.04,137.04,491.05,143.56,139.54,440.2,144.96,200.47,257.21666666666675,202.5318454795032,189.4483333333333,148.38677386029707,259.39916666666664,199.40362604792418,246.24125,157.18753643788992,0,0.9999999270286101,0
25/06/2026 02:45,25/06/2026 04:45,DK1,162,458.8,3429.3,139.55,1,0,0,0,-4.91,58.82,439.65,458.8,3429.3,139.55,1043.07,2,3,6,176,458.8,139.55,100.73,103.98,101.25,440.2,267.55,313.74,221.17,205.80003231292548,163.30666666666664,144.7966559926982,334.6925,224.7047734300999,322.74125000000004,161.44504711356143,-319.25,0.30416302737220957,1
25/06/2026 03:00,25/06/2026 05:00,DK2,0,141.7,1059.14,141.7,0,0,0,0,-4.6,113.47,848.13,260.88,1949.95,141.7,1059.14,3,3,6,176,141.7,141.7,137.04,491.05,143.56,116,89.35,355.43,256.59666666666675,203.05591110167998,193.7316666666666,146.19735789906377,263.7616666666667,195.88676338562735,237.33583333333334,156.78641414403498,0,0.9999999294283748,0
25/06/2026 03:00,25/06/2026 05:00,DK1,30,260.88,1949.95,139.15,1,0.38,161.57,1207.65,-0.04,85.13,636.3,260.88,1949.95,139.15,1040.08,3,3,6,176,260.88,139.15,458.8,100.73,103.98,105.58,274.77,362.22,273.47,179.3666978566565,189.19000000000003,146.2866115541716,333.535,225.07697444934814,318.51875,161.69266457273352,-121.73,0.5333869774077363,1
25/06/2026 03:15,25/06/2026 05:15,DK1,102,294.32,2199.89,139.11,1,0,133.78,999.94,-0.31,108.28,809.34,294.32,2199.89,139.11,1039.78,3,3,6,176,294.32,139.11,260.88,458.8,100.73,109.5,491.05,361.26,338,105.94356233391906,219.99333333333334,145.60742586375093,317.1408333333334,219.6604208342058,315.7295833333333,161.50056765223096,-155.21,0.47264880155447137,1
25/06/2026 03:15,25/06/2026 05:15,DK2,-43,141.17,1055.18,141.17,-1,4.86,280.12,2093.76,-0.02,166.74,1246.3,294.32,2199.89,141.17,1055.18,3,3,6,176,141.17,141.17,141.7,137.04,491.05,109.5,144.27,361.26,139.97000000000006,2.551254593,199.00999999999996,143.0866364130497,263.50333333333333,196.0606404955236,228.16541666666663,155.6554002744568,0,0.999999929,0
25/06/2026 03:30,25/06/2026 05:30,DK2,-54,144.9,1083.06,144.9,-1,8.89,268.01,2003.24,0,0,0,468.19,3499.49,144.9,1083.06,3,3,6,176,144.9,144.9,141.17,141.7,137.04,139.54,615.27,234.18,142.59000000000006,2.0179940535533696,199.9033333333333,142.65717684949095,224.30583333333334,163.68682878418775,224.44541666666666,156.5695728666488,0,0.9999999309868922,0
25/06/2026 03:30,25/06/2026 05:30,DK1,215,468.19,3499.49,142.57,1,0.01,133.78,999.94,-0.2,109.04,815.02,468.19,3499.49,142.57,1065.64,3,3,6,176,468.19,142.57,294.32,260.88,458.8,101.25,615.27,267.56,341.13000000000005,111.30022955951613,281.15000000000003,161.90638727363722,304.88416666666666,205.13628407645672,324.0891666666667,164.07085608561547,-325.62,0.30451311850929924,1
25/06/2026 03:45,25/06/2026 05:45,DK2,30,533.13,3984.88,150.02,1,13.51,267.32,1998.08,0,0,0,533.13,3984.88,150.02,1121.32,3,3,6,176,533.13,150.02,144.9,141.17,141.7,143.56,140.68,31,273.0666666666667,225.2291749159805,264.83166666666665,192.00346865790453,257.01,183.4694655794249,245.36749999999998,163.01269001682562,-383.11,0.28139477648238187,1
25/06/2026 03:45,25/06/2026 05:45,DK1,189,533.13,3984.88,147.32,1,0.02,160.53,1199.88,-0.16,97.42,728.17,533.13,3984.88,147.32,1101.14,3,3,6,176,533.13,147.32,468.19,294.32,260.88,103.98,668.85,334.45,431.87999999999994,123.4761762446539,352.675,162.77478241423313,293.57416666666666,186.1035598535162,332.3675,169.53755998495512,-385.81,0.2763303457631282,1
25/06/2026 04:00,25/06/2026 06:00,DK1,212.2,608.65,4549.35,161.51,1,0.14,161.13,1204.37,-1.23,100.47,750.96,608.65,4549.35,161.51,1207.21,4,3,6,176,608.65,161.51,533.13,468.19,294.32,100.73,546.33,299.73,536.6566666666666,70.29637923345685,437.3283333333333,135.29814890332952,298.7675,194.47914256593583,345.2391666666667,178.44486857574407,-447.14,0.26535775461500444,1
25/06/2026 04:00,25/06/2026 06:00,DK2,0,161.42,1206.53,161.42,0,4.09,244.08,1824.38,0,0,0,251.11,1876.92,161.42,1206.53,4,3,6,176,161.42,161.42,533.13,144.9,141.17,491.05,546.33,200.1,279.8166666666667,219.53123065598967,209.8933333333333,158.57905002448126,224.93416666666667,160.49824963408733,243.75583333333336,163.66958369031875,0,0.9999999380498118,0
25/06/2026 04:15,25/06/2026 06:15,DK1,158.7,489.18,3656.38,169.87,1,0,0,0,-1.26,81.63,610.14,489.18,3656.38,169.87,1269.69,4,3,6,176,489.18,169.87,608.65,533.13,468.19,458.8,440.2,361.26,543.6533333333333,60.42619989155344,442.39166666666665,136.82228201819876,302.8491666666667,198.19580627882857,350.56916666666666,180.83858026516057,-319.31,0.3472545822140198,1
25/06/2026 04:15,25/06/2026 06:15,DK2,0,169.36,1265.88,169.36,0,3.12,273.83,2046.74,0,154.04,1151.37,235.31,1758.82,169.36,1265.88,4,3,6,176,169.36,169.36,161.42,533.13,144.9,137.04,440.2,171.01,287.9700000000001,212.3519016,215.27999999999994,156.13956667033588,202.3641666666667,145.8494927,243.68708333333333,163.70181278322616,0,0.9999999409541839,0
25/06/2026 04:30,25/06/2026 06:30,DK2,0,161.48,1206.98,161.48,0,0,0,0,-2.59,145.65,1088.66,161.48,1206.98,101.5,758.66,4,3,6,176,161.48,161.48,169.36,161.42,533.13,141.7,116,312.27,164.08666666666673,4.566939164636307,218.57666666666663,154.47526464345975,206.1541666666667,143.98017423232073,237.4041666666667,163.84875154203644,0,0.9999999380728302,0
25/06/2026 04:30,25/06/2026 06:30,DK1,0,161.69,1208.55,161.69,0,0,173.91,1299.89,-0.98,82.99,620.31,161.69,1208.55,101.5,758.66,4,3,6,176,161.69,161.69,489.18,608.65,533.13,260.88,105.58,312.27,419.84,231.4072969895307,425.85999999999996,166.0173778855722,307.525,193.73031374474195,344.295,184.79405316989127,0,0.999999938,0
25/06/2026 04:45,25/06/2026 06:45,DK2,0,153.45,1146.96,153.45,0,0.38,251.22,1877.74,-4.06,144.66,1081.26,153.45,1146.96,105,784.82,4,3,6,176,153.45,153.45,161.48,169.36,161.42,141.17,109.5,316.07,161.4300000000001,7.9551178495456085,220.6233333333333,153.32161917572788,209.8166666666667,141.84111811417213,230.62833333333333,163.81665394624827,0,0.9999999348321971,0
25/06/2026 04:45,25/06/2026 06:45,DK1,-42,77.65,580.39,153.59,-1,0.14,173.91,1299.89,-0.9,77.65,580.39,153.59,1148.01,105,784.82,4,3,6,176,77.65,153.59,161.69,489.18,608.65,294.32,109.5,316.07,242.84,217.43556999718604,389.7483333333333,216.3016257374585,304.87083333333334,196.88248892346104,334.36083333333335,192.62012281254243,75.94,1.9779778521599674,0
25/06/2026 05:00,25/06/2026 07:00,DK2,-63,26,194.34,177.96,-1,4.64,283.14,2116.33,-0.04,139.84,1045.23,177.96,1330.16,26,194.34,5,3,6,176,26,177.96,153.45,161.48,169.36,144.9,139.54,361.07,113.64333333333339,76.00747090473116,200.80666666666662,171.65407745424204,200.35500000000002,150.47905625942437,216.66708333333335,166.4730479420711,151.96,6.844612752072019,0
25/06/2026 05:00,25/06/2026 07:00,DK1,-185,88.01,657.83,175.75,-1,0.18,173.91,1299.89,-0.01,88.01,657.83,175.75,1313.64,107,799.77,5,3,6,176,88.01,175.75,77.65,161.69,489.18,468.19,101.25,361.07,109.11666666666667,45.82356307986931,326.385,242.79020620692464,303.7675,198.16027214559927,322.98333333333335,198.93481374269479,87.74,1.996931939900927,0
