quarter,time_dk,time_utc,spot_price_eur,deep_bilstm_eur,transformer_tft_eur,transfer_lgb_eur,hierarchical_eur,pure15m_catboost_eur,meta_ensemble_eur,meta_ensemble_dkk,actual_settled_imbalance_eur,error_spread_eur,agent_action,status
Q39,2026-09-12 09:30,2026-09-12 07:30,132.99,133.0,132.78,206.46,258.2,203.21,174.23,1299.72,72.61,101.62,BUY Spot,Settled
Q40,2026-09-12 09:45,2026-09-12 07:45,112.4,112.41,112.48,185.87,237.61,182.62,153.71,1146.71,62.18,91.53,BUY Spot,Settled
Q41,2026-09-12 10:00,2026-09-12 08:00,122.3,122.31,122.12,195.77,295.29,200.73,171.12,1276.56,36.51,134.61,BUY Spot,Settled
Q42,2026-09-12 10:15,2026-09-12 08:15,104.95,104.98,104.99,178.42,243.89,180.22,148.9,1110.82,55.91,92.99,BUY Spot,Settled
Q43,2026-09-12 10:30,2026-09-12 08:30,83.94,84.03,84.04,157.41,255.95,167.77,133.67,997.19,33.73,99.94,BUY Spot,Settled
Q44,2026-09-12 10:45,2026-09-12 08:45,42.71,42.75,42.87,116.18,214.72,126.42,92.42,689.48,2.81,89.61,BUY Spot,Settled
Q45,2026-09-12 11:00,2026-09-12 09:00,64.68,64.73,64.84,138.15,236.69,148.01,114.33,852.92,13.63,100.7,BUY Spot,Settled
Q46,2026-09-12 11:15,2026-09-12 09:15,42.06,42.08,42.26,115.53,214.07,117.64,90.36,674.06,42.06,48.3,BUY Spot,Settled
Q47,2026-09-12 11:30,2026-09-12 09:30,16.8,16.77,16.99,90.27,188.81,92.26,65.06,485.36,7.23,57.83,BUY Spot,Settled
Q48,2026-09-12 11:45,2026-09-12 09:45,6.51,6.47,6.71,79.98,178.52,85.9,55.46,413.7,5.5,49.96,BUY Spot,Settled
Q49,2026-09-12 12:00,2026-09-12 10:00,4.81,4.72,5.0,78.28,199.19,88.65,57.39,428.16,23.53,33.86,BUY Spot,Settled
Q50,2026-09-12 12:15,2026-09-12 10:15,0.97,1.04,1.16,74.44,184.63,74.38,50.39,375.92,13.46,36.93,BUY Spot,Settled
Q51,2026-09-12 12:30,2026-09-12 10:30,0.87,0.92,1.06,74.34,184.53,77.25,50.81,379.05,0.87,49.94,BUY Spot,Settled
Q52,2026-09-12 12:45,2026-09-12 10:45,0.55,0.6,0.73,74.02,184.58,87.03,52.3,390.17,30.99,21.31,BUY Spot,Settled
Q53,2026-09-12 13:00,2026-09-12 11:00,0.94,0.9,1.16,74.41,183.1,86.64,52.3,390.16,-6.08,58.38,BUY Spot,Settled
Q54,2026-09-12 13:15,2026-09-12 11:15,0.57,0.56,0.76,74.04,182.73,80.94,51.0,380.44,-9.3,60.3,BUY Spot,Settled
Q55,2026-09-12 13:30,2026-09-12 11:30,0.5,0.54,0.68,73.97,364.72,75.9,73.46,547.98,-11.63,85.09,BUY Spot,Settled
Q56,2026-09-12 13:45,2026-09-12 11:45,0.32,0.37,0.46,73.79,364.54,75.72,73.27,546.56,0.32,72.95,BUY Spot,Settled
Q57,2026-09-12 14:00,2026-09-12 12:00,0.47,0.41,0.8,73.94,6.89,59.86,24.68,184.09,0.47,24.21,BUY Spot,Settled
Q58,2026-09-12 14:15,2026-09-12 12:15,0.73,0.65,0.78,74.2,21.86,59.82,26.69,199.13,0.73,25.96,BUY Spot,Settled
Q59,2026-09-12 14:30,2026-09-12 12:30,0.95,0.94,1.58,74.42,22.08,80.81,30.72,229.15,16.27,14.45,BUY Spot,Settled
Q60,2026-09-12 14:45,2026-09-12 12:45,1.61,1.61,2.82,75.08,115.47,82.39,43.6,325.29,59.33,15.73,BUY Spot,Settled
Q61,2026-09-12 15:00,2026-09-12 13:00,1.1,1.1,3.03,74.57,72.19,88.93,39.03,291.13,1.1,37.93,BUY Spot,Settled
Q62,2026-09-12 15:15,2026-09-12 13:15,1.58,1.52,3.49,75.05,72.67,76.89,37.29,278.18,1.58,35.71,BUY Spot,Settled
Q63,2026-09-12 15:30,2026-09-12 13:30,2.34,2.36,4.01,75.81,-115.5,73.31,12.98,96.83,-15.25,28.23,BUY Spot,Settled
Q64,2026-09-12 15:45,2026-09-12 13:45,5.41,5.36,6.54,78.88,-112.43,75.19,15.68,116.99,5.41,10.27,BUY Spot,Settled
Q65,2026-09-12 16:00,2026-09-12 14:00,0.75,0.76,2.13,74.22,-117.09,76.25,12.1,90.28,-3.05,15.15,BUY Spot,Settled
Q66,2026-09-12 16:15,2026-09-12 14:15,7.53,7.5,8.68,81.0,-110.31,77.31,17.81,132.88,0.34,17.47,BUY Spot,Settled
Q67,2026-09-12 16:30,2026-09-12 14:30,42.49,42.48,43.68,115.96,-75.35,112.27,52.79,393.8,131.62,78.83,BUY Spot,Settled
Q68,2026-09-12 16:45,2026-09-12 14:45,85.63,85.61,86.39,159.1,-32.21,155.41,95.81,714.75,327.79,231.98,BUY Spot,Settled
Q69,2026-09-12 17:00,2026-09-12 15:00,81.4,81.43,82.25,154.87,-36.44,139.17,89.52,667.79,221.06,131.54,BUY Spot,Settled
Q70,2026-09-12 17:15,2026-09-12 15:15,111.41,111.38,111.86,184.88,-6.43,150.89,116.2,866.87,111.41,4.79,BUY Spot,Settled
Q71,2026-09-12 17:30,2026-09-12 15:30,126.61,126.58,126.91,200.08,8.77,169.25,131.92,984.1,327.79,195.87,BUY Spot,Settled
Q72,2026-09-12 17:45,2026-09-12 15:45,150.4,150.43,150.73,223.87,32.56,191.08,155.39,1159.21,401.4,246.01,BUY Spot,Settled
Q73,2026-09-12 18:00,2026-09-12 16:00,146.24,146.21,146.6,219.71,28.4,174.47,149.04,1111.85,205.82,56.78,BUY Spot,Settled
Q74,2026-09-12 18:15,2026-09-12 16:15,180.45,180.49,180.61,253.92,62.61,210.86,183.6,1369.65,180.45,3.15,BUY Spot,Settled
Q75,2026-09-12 18:30,2026-09-12 16:30,191.9,191.91,192.05,265.37,74.06,222.31,195.04,1454.99,191.9,3.14,BUY Spot,Settled
Q76,2026-09-12 18:45,2026-09-12 16:45,195.15,195.21,195.17,268.62,58.66,240.04,198.41,1480.12,1.18,197.23,BUY Spot,Settled
Q77,2026-09-12 19:00,2026-09-12 17:00,194.44,194.47,194.43,267.91,57.95,196.87,190.25,1419.25,17.11,173.14,SELL Spot,Settled
Q78,2026-09-12 19:15,2026-09-12 17:15,204.81,204.78,204.81,278.28,68.32,255.0,208.97,1558.9,19.42,189.55,BUY Spot,Settled
Q79,2026-09-12 19:30,2026-09-12 17:30,205.06,205.12,204.99,278.53,68.57,237.95,206.19,1538.2,8.19,198.0,HOLD,Settled
Q80,2026-09-12 19:45,2026-09-12 17:45,210.87,210.9,210.76,284.34,75.42,275.53,217.68,1623.92,29.88,187.8,BUY Spot,Settled
Q81,2026-09-12 20:00,2026-09-12 18:00,210.99,211.01,210.72,284.46,74.5,273.4,217.23,1620.54,21.46,195.77,BUY Spot,Settled
Q82,2026-09-12 20:15,2026-09-12 18:15,211.17,211.24,211.03,284.64,75.72,269.33,216.85,1617.67,33.38,183.47,BUY Spot,Settled
Q83,2026-09-12 20:30,2026-09-12 18:30,210.92,210.88,210.69,284.39,74.43,267.03,216.05,1611.73,61.4,154.65,BUY Spot,Settled
Q84,2026-09-12 20:45,2026-09-12 18:45,207.69,207.7,207.5,281.16,265.35,278.14,240.29,1792.6,77.8,162.49,BUY Spot,Settled
Q85,2026-09-12 21:00,2026-09-12 19:00,210.75,210.82,210.43,284.22,268.41,299.79,246.59,1839.57,99.89,146.7,BUY Spot,Settled
Q86,2026-09-12 21:15,2026-09-12 19:15,204.94,204.88,204.79,278.41,307.11,291.71,246.11,1836.0,43.32,202.79,BUY Spot,Settled
Q87,2026-09-12 21:30,2026-09-12 19:30,200.65,200.62,200.45,274.12,207.07,282.38,228.64,1705.63,211.89,16.75,BUY Spot,Settled
Q88,2026-09-12 21:45,2026-09-12 19:45,189.22,189.25,189.01,262.69,195.64,268.66,216.82,1617.47,219.28,2.46,BUY Spot,Settled
Q89,2026-09-12 22:00,2026-09-12 20:00,198.65,198.66,198.42,272.12,219.78,309.59,233.64,1742.97,198.65,34.99,BUY Spot,Settled
Q90,2026-09-12 22:15,2026-09-12 20:15,189.15,189.12,189.0,262.62,333.91,309.95,241.76,1803.54,189.15,52.61,BUY Spot,Settled
Q91,2026-09-12 22:30,2026-09-12 20:30,184.82,184.75,184.55,258.29,310.03,323.95,238.09,1776.13,209.19,28.9,BUY Spot,Settled
Q92,2026-09-12 22:45,2026-09-12 20:45,179.39,179.41,179.03,252.86,304.6,316.06,232.22,1732.39,802.8,570.58,BUY Spot,Settled
Q93,2026-09-12 23:00,2026-09-12 21:00,189.97,189.93,189.38,263.44,382.51,345.87,254.75,1900.41,189.97,64.78,BUY Spot,Settled
Q94,2026-09-12 23:15,2026-09-12 21:15,184.21,184.2,183.8,257.68,309.42,315.64,236.11,1761.36,184.21,51.9,BUY Spot,Settled
Q95,2026-09-12 23:30,2026-09-12 21:30,179.41,179.47,178.95,252.88,352.4,347.83,243.93,1819.7,280.83,36.9,BUY Spot,Settled
Q96,2026-09-12 23:45,2026-09-12 21:45,177.5,177.44,177.08,250.97,350.49,340.66,241.08,1798.43,278.14,37.06,BUY Spot,Settled
