id,time_utc,time_dk,price_area,total_load,total_wind,wind_offshore,wind_onshore,solar,exchange_continent,exchange_great_belt,exchange_nordic,exchange_gb,net_exchange,created_at
147012602547722,2025-10-25 09:30:00,2025-10-25 11:30:00,DK1,2959.61,2153.7998,555.61,1598.19,328.89,615.7,61.95,-383.06,-109.02,185.57002,2026-08-30 08:43:55.856423
125762546263643,2025-10-25 07:15:00,2025-10-25 09:15:00,DK1,2904.32,2801.7,672.79,2128.91,47.71,566.73,110.29,-413.25,-163.41,100.35998,2026-08-30 08:43:55.856423
410295109353240,2025-10-25 04:00:00,2025-10-25 06:00:00,DK1,2396.07,2347.28,436.81,1910.47,0.03,521.94,70.1,-426.1,13.51,179.45,2026-08-30 08:43:55.856423
471558061340328,2025-10-25 02:45:00,2025-10-25 04:45:00,DK1,2527.27,2354.7,364.07,1990.63,0.06,551.69,59.71,-373.87,-26.7,210.83,2026-08-30 08:43:55.856423
79561501484678,2025-10-24 22:15:00,2025-10-25 00:15:00,DK1,2689.04,3615.3,1247.78,2367.52,0.06,176.8,19.98,-192.3,-106.8,-102.32,2026-08-30 08:43:55.856423
15926901295089,2025-10-24 21:45:00,2025-10-24 23:45:00,DK1,2579.36,3677.5,1213.47,2464.03,0.02,281.01,20.4,-271.85,-115.33,-85.77,2026-08-30 08:43:55.856423
864297489033772,2025-10-24 07:30:00,2025-10-24 09:30:00,DK1,3205.72,1697.77,483.63,1214.14,154.1,168.96,-15.94,401.08,-262.05,292.05002,2026-08-30 08:43:55.856423
189236421699409,2025-10-24 01:00:00,2025-10-24 03:00:00,DK1,2953.16,1785.37,876.63,908.74,1.55,698.61,80.14,-263.92,-61.02,453.80997,2026-08-30 08:43:55.856423
300953745630132,2025-10-23 18:45:00,2025-10-23 20:45:00,DK1,2895.96,1863.01,578.39,1284.62,1.65,-76.52,48.84,583.06,-381.9,173.48001,2026-08-30 08:43:55.856423
298343121765174,2025-10-23 15:00:00,2025-10-23 17:00:00,DK1,3391.86,3585.1301,1305.27,2279.86,28.47,-270.1,-15.2,502.71,-327.96,-110.55,2026-08-30 08:43:55.856423
997202874436349,2025-10-23 09:45:00,2025-10-23 11:45:00,DK1,3441.88,3992.41,1552.42,2439.99,130.31,134.55,-55.6,-3.84,-358.23,-283.12,2026-08-30 08:43:55.856423
138522849612113,2025-10-23 07:30:00,2025-10-23 09:30:00,DK1,3291.56,2888.45,1429.22,1459.23,123.6,69.82,-92.94,317.79,-370.35,-75.68,2026-08-30 08:43:55.856423
393507700212565,2025-10-23 06:30:00,2025-10-23 08:30:00,DK1,3273.87,2335.1802,1234.29,1100.89,24.79,-67.92,-44.26,360.71,-154.56,93.96999,2026-08-30 08:43:55.856423
725608961183647,2025-10-22 22:00:00,2025-10-23 00:00:00,DK1,2528.46,379.46,67.6,311.86,0.02,-362.04,-81.42,589.1,259.89,405.53,2026-08-30 08:43:55.856423
663431845546525,2025-10-22 14:45:00,2025-10-22 16:45:00,DK1,3079.61,1792.04,849.7,942.34,190.85,-626.9,-118.93,568.83,248.4,71.39999,2026-08-30 08:43:55.856423
518353907417868,2025-10-22 13:45:00,2025-10-22 15:45:00,DK1,3107.42,2260.15,1119.95,1140.2,406.72,-715.54,-145.36,573.48,275.33,-12.090012,2026-08-30 08:43:55.856423
610201764401324,2025-10-22 13:00:00,2025-10-22 15:00:00,DK1,3115.82,2454.2202,1212.18,1242.04,616.81,-609.8,-147.97,509.5,152.81,-95.45999,2026-08-30 08:43:55.856423
65956992095063,2025-10-22 09:15:00,2025-10-22 11:15:00,DK1,3336.16,2371.04,1223.54,1147.5,375.54,-417.49,-120.05,613.76,-114.81,-38.58998,2026-08-30 08:43:55.856423
763288463554088,2025-10-22 06:45:00,2025-10-22 08:45:00,DK1,3236.07,2198.93,976.95,1221.98,48.12,-246.38,-121.54,553.89,-128.04,57.930016,2026-08-30 08:43:55.856423
659610250420477,2025-10-22 06:15:00,2025-10-22 08:15:00,DK1,3208.91,2230.16,1091.16,1139.0,11.41,-172.75,-115.67,523.08,-146.43,88.23003,2026-08-30 08:43:55.856423
418770777004975,2025-10-22 03:15:00,2025-10-22 05:15:00,DK1,2367.49,2190.2,1143.99,1046.21,1.83,-202.4,-70.58,175.38,48.02,-49.57999,2026-08-30 08:43:55.856423
187110846999407,2025-10-22 01:45:00,2025-10-22 03:45:00,DK1,2369.68,2084.9,912.28,1172.62,3.04,-214.01,-47.41,187.54,64.3,-9.579999,2026-08-30 08:43:55.856423
829587407712191,2025-10-22 01:30:00,2025-10-22 03:30:00,DK1,2427.61,2165.85,955.97,1209.88,3.11,-256.9,-51.88,158.35,139.72,-10.709988,2026-08-30 08:43:55.856423
637415179175674,2025-10-22 00:00:00,2025-10-22 02:00:00,DK1,2672.26,2308.4302,989.12,1319.31,2.81,-188.15,-34.94,169.56,93.93,40.400005,2026-08-30 08:43:55.856423
554089108390857,2025-10-21 22:30:00,2025-10-22 00:30:00,DK1,2685.07,2197.19,941.83,1255.36,2.99,-174.87,-9.14,223.79,-2.23,37.55,2026-08-30 08:43:55.856423
992527766328907,2025-10-21 14:45:00,2025-10-21 16:45:00,DK1,3258.86,2385.81,892.51,1493.3,105.07,70.63,-78.84,355.34,-263.16,83.96999,2026-08-30 08:43:55.856423
750815344642583,2025-10-21 05:45:00,2025-10-21 07:45:00,DK1,3166.37,2420.1,1368.38,1051.72,1.49,-42.33,-17.65,597.1,-379.6,157.51997,2026-08-30 08:43:55.856423
80104310367039,2025-10-21 03:45:00,2025-10-21 05:45:00,DK1,2524.78,2390.9502,1352.77,1038.18,1.83,111.13,0.0,261.81,-357.12,15.82,2026-08-30 08:43:55.856423
477451660105768,2025-10-21 03:00:00,2025-10-21 05:00:00,DK1,2446.49,2442.95,1359.35,1083.6,1.54,186.16,69.54,133.84,-381.87,7.670006,2026-08-30 08:43:55.856423
500832412207322,2025-10-20 21:45:00,2025-10-20 23:45:00,DK1,2495.13,2580.41,1339.29,1241.12,1.23,170.94,61.11,70.07,-381.9,-79.77999,2026-08-30 08:43:55.856423
18280018986357,2025-10-20 17:45:00,2025-10-20 19:45:00,DK1,3077.99,3384.49,1497.17,1887.32,1.82,-251.92,2.95,418.91,-381.9,-211.95999,2026-08-30 08:43:55.856423
12213500155820,2025-10-20 08:30:00,2025-10-20 10:30:00,DK1,3338.69,3432.84,1508.06,1924.78,477.06,-131.04,41.99,246.55,-381.76,-224.26,2026-08-30 08:43:55.856423
424190968359098,2025-10-19 19:00:00,2025-10-19 21:00:00,DK1,2657.11,3225.51,1562.05,1663.46,3.35,-56.6,43.06,140.9,-379.26,-251.90001,2026-08-30 08:43:55.856423
890756865306890,2025-10-19 18:45:00,2025-10-19 20:45:00,DK1,2669.33,3220.98,1558.88,1662.1,4.04,-78.79,33.93,179.93,-378.56,-243.49,2026-08-30 08:43:55.856423
701609217592275,2025-10-19 13:15:00,2025-10-19 15:15:00,DK1,2630.42,2178.9001,1102.39,1076.51,1434.33,26.43,-38.69,78.91,-381.48,-314.83002,2026-08-30 08:43:55.856423
943548975620063,2025-10-19 12:30:00,2025-10-19 14:30:00,DK1,2786.73,2208.31,1103.27,1105.04,1623.93,99.88,74.08,-180.85,-273.02,-279.91,2026-08-30 08:43:55.856423
528772428886720,2025-10-19 12:15:00,2025-10-19 14:15:00,DK1,2794.7,2220.83,1098.67,1122.16,1629.33,194.18,61.75,-248.44,-262.11,-254.62,2026-08-30 08:43:55.856423
672673619901009,2025-10-19 11:00:00,2025-10-19 13:00:00,DK1,2931.77,2405.53,1186.05,1219.48,1845.92,399.14,99.47,-530.06,-262.11,-293.55997,2026-08-30 08:43:55.856423
97343822004941,2025-10-19 08:15:00,2025-10-19 10:15:00,DK1,2681.84,1819.43,1087.65,731.78,1086.63,-188.29,-5.23,208.63,-207.82,-192.70999,2026-08-30 08:43:55.856423
80244315208670,2025-10-19 02:30:00,2025-10-19 04:30:00,DK1,2372.24,1730.2,587.51,1142.69,4.22,-698.8,-147.94,605.46,288.52,47.24002,2026-08-30 08:43:55.856423
200065896551067,2025-10-19 02:15:00,2025-10-19 04:15:00,DK1,2393.8,1666.44,560.7,1105.74,4.09,-677.46,-154.53,604.79,288.52,61.319946,2026-08-30 08:43:55.856423
289713612621639,2025-10-18 18:45:00,2025-10-18 20:45:00,DK1,2531.48,587.56,174.78,412.78,1.95,-427.26,-120.86,607.03,254.97,313.88,2026-08-30 08:43:55.856423
460197241874642,2025-10-18 12:15:00,2025-10-18 14:15:00,DK1,2589.13,220.26001,46.44,173.82,1684.42,-121.86,-1.83,485.66,-262.05,99.92001,2026-08-30 08:43:55.856423
362320737214818,2025-10-18 06:45:00,2025-10-18 08:45:00,DK1,2659.66,129.61,38.27,91.34,267.84,-110.13,-47.49,584.92,-36.09,391.21,2026-08-30 08:43:55.856423
331787645883905,2025-10-18 02:30:00,2025-10-18 04:30:00,DK1,2290.36,236.79,90.61,146.18,0.08,-271.29,-73.68,614.89,97.27,367.19,2026-08-30 08:43:55.856423
545658785833960,2025-10-17 23:00:00,2025-10-18 01:00:00,DK1,2521.18,633.52,285.17,348.35,0.07,-272.52,-17.32,582.28,41.02,333.46005,2026-08-30 08:43:55.856423
48506549434172,2025-10-17 21:00:00,2025-10-17 23:00:00,DK1,2443.74,974.23,469.27,504.96,0.01,-523.74,82.62,615.17,21.83,195.87999,2026-08-30 08:43:55.856423
278153747926446,2025-10-17 20:00:00,2025-10-17 22:00:00,DK1,2487.73,1220.1001,631.64,588.46,0.97,-440.09,79.25,613.92,-88.68,164.4,2026-08-30 08:43:55.856423
53949238951689,2025-10-17 18:00:00,2025-10-17 20:00:00,DK1,2716.55,1984.18,1067.09,917.09,2.75,-515.57,-22.69,585.41,-50.82,-3.670035,2026-08-30 08:43:55.856423
296542606359300,2025-10-17 16:15:00,2025-10-17 18:15:00,DK1,2980.44,2058.27,1051.93,1006.34,7.2,-460.32,-74.06,573.46,-4.15,34.930016,2026-08-30 08:43:55.856423
528552182890452,2025-10-17 14:30:00,2025-10-17 16:30:00,DK1,2905.0,3026.52,1321.02,1705.5,627.31,-329.29,-138.73,513.84,-277.44,-231.61998,2026-08-30 08:43:55.856423
735203124801789,2025-10-17 09:15:00,2025-10-17 11:15:00,DK1,3145.04,2772.01,1318.83,1453.18,992.37,-430.59,-154.75,543.56,-252.95,-294.72998,2026-08-30 08:43:55.856423
495897584679324,2025-10-17 04:30:00,2025-10-17 06:30:00,DK1,2635.88,2334.3801,1309.86,1024.52,8.03,-570.22,-154.96,547.85,145.05,-32.28,2026-08-30 08:43:55.856423
565405459736894,2025-10-17 00:15:00,2025-10-17 02:15:00,DK1,2484.82,2427.5,1304.82,1122.68,6.09,-619.02,-35.83,595.42,-54.62,-114.05004,2026-08-30 08:43:55.856423
514864742345044,2025-10-16 21:15:00,2025-10-16 23:15:00,DK1,2475.37,2843.32,1276.85,1566.47,8.97,-717.36,14.14,614.77,-183.32,-271.76996,2026-08-30 08:43:55.856423
146374039636170,2025-10-16 19:00:00,2025-10-16 21:00:00,DK1,2741.97,2885.74,1277.52,1608.22,8.09,-532.1,-94.39,579.4,-243.42,-290.50995,2026-08-30 08:43:55.856423
511252544285630,2025-10-16 15:30:00,2025-10-16 17:30:00,DK1,3105.48,2988.14,1316.7,1671.44,85.45,-409.34,-139.01,529.85,-167.53,-186.03001,2026-08-30 08:43:55.856423
237630958958928,2025-10-16 12:00:00,2025-10-16 14:00:00,DK1,3158.27,3621.2202,1321.41,2299.81,856.48,-187.63,-115.19,153.57,-371.42,-520.67,2026-08-30 08:43:55.856423
511317341465792,2025-10-16 10:15:00,2025-10-16 12:15:00,DK1,3237.51,3614.2698,1291.61,2322.66,1003.32,-174.98,-138.92,184.63,-381.9,-511.16998,2026-08-30 08:43:55.856423
492661161390481,2025-10-16 08:45:00,2025-10-16 10:45:00,DK1,3179.7,3258.0498,1253.57,2004.48,832.25,-201.69,-128.9,292.02,-368.45,-407.02002,2026-08-30 08:43:55.856423
43439073079666,2025-10-16 06:45:00,2025-10-16 08:45:00,DK1,3088.72,3132.97,1320.37,1812.6,153.45,-428.58,-91.26,435.06,-167.34,-252.11998,2026-08-30 08:43:55.856423
133474234691399,2025-10-16 06:30:00,2025-10-16 08:30:00,DK1,3085.87,3113.5798,1319.22,1794.36,81.13,-442.93,-75.75,380.17,-93.63,-232.13998,2026-08-30 08:43:55.856423
501531770442629,2025-10-16 05:30:00,2025-10-16 07:30:00,DK1,3041.5,3149.5798,1310.5,1839.08,6.97,-353.45,-99.51,282.46,3.09,-167.41002,2026-08-30 08:43:55.856423
872699896820891,2025-10-16 00:00:00,2025-10-16 02:00:00,DK1,2423.4,2150.92,1270.63,880.29,5.97,-482.41,-44.02,614.97,-138.5,-49.960033,2026-08-30 08:43:55.856423
147976801403416,2025-10-15 19:00:00,2025-10-15 21:00:00,DK1,2696.97,2449.49,1303.0,1146.49,3.99,-542.37,26.98,609.72,-187.89,-93.56002,2026-08-30 08:43:55.856423
705539044395143,2025-10-15 09:45:00,2025-10-15 11:45:00,DK1,3176.13,2376.8,966.99,1409.81,396.86,-540.38,23.14,412.89,25.52,-78.829994,2026-08-30 08:43:55.856423
173477126972231,2025-10-15 08:30:00,2025-10-15 10:30:00,DK1,3186.64,2178.93,965.36,1213.57,296.69,-595.65,-86.87,424.19,251.65,-6.680031,2026-08-30 08:43:55.856423
511889122146324,2025-10-15 06:15:00,2025-10-15 08:15:00,DK1,3031.08,1715.0599,848.9,866.16,24.23,-537.06,-55.01,415.78,288.42,112.13001,2026-08-30 08:43:55.856423
524852426875956,2025-10-15 00:15:00,2025-10-15 02:15:00,DK1,2416.21,595.12,308.01,287.11,1.41,-339.95,-99.88,427.66,288.42,276.25,2026-08-30 08:43:55.856423
920673711967505,2025-10-14 23:00:00,2025-10-15 01:00:00,DK1,2427.03,460.66003,193.52,267.14,0.13,-275.37,-91.74,427.61,288.42,348.92,2026-08-30 08:43:55.856423
395797839971508,2025-10-14 16:15:00,2025-10-14 18:15:00,DK1,2943.38,176.28,104.18,72.1,8.98,-218.22,-14.66,423.53,288.5,479.15,2026-08-30 08:43:55.856423
463215114820050,2025-10-14 14:00:00,2025-10-14 16:00:00,DK1,2876.32,177.72,99.77,77.95,853.97,-213.76,-89.19,428.23,231.91,357.19003,2026-08-30 08:43:55.856423
92658929551779,2025-10-14 13:15:00,2025-10-14 15:15:00,DK1,2929.54,149.86,71.66,78.2,1026.84,-149.84,-138.65,428.21,130.95,270.66998,2026-08-30 08:43:55.856423
688679286328237,2025-10-14 11:00:00,2025-10-14 13:00:00,DK1,3142.32,94.51,26.29,68.22,1231.49,-126.7,-152.88,427.77,133.27,281.46,2026-08-30 08:43:55.856423
894695317885904,2025-10-14 06:00:00,2025-10-14 08:00:00,DK1,2954.45,950.72,711.19,239.53,6.13,-265.54,-123.28,427.08,288.47,326.72998,2026-08-30 08:43:55.856423
401499492915930,2025-10-14 05:45:00,2025-10-14 07:45:00,DK1,2910.61,998.15,745.08,253.07,1.19,-280.2,-122.94,423.79,288.47,309.12,2026-08-30 08:43:55.856423
312172489156663,2025-10-14 04:00:00,2025-10-14 06:00:00,DK1,2432.92,1388.19,979.5,408.69,2.85,-502.18,-85.38,439.32,288.47,140.23001,2026-08-30 08:43:55.856423
134131660649636,2025-10-13 20:15:00,2025-10-13 22:15:00,DK1,2546.48,2202.26,1068.5,1133.76,5.18,-642.37,-115.02,485.4,177.0,-94.99,2026-08-30 08:43:55.856423
521257795945643,2025-10-13 19:00:00,2025-10-13 21:00:00,DK1,2641.9,1871.53,869.1,1002.43,4.43,-422.18,-23.1,386.42,31.74,-27.11998,2026-08-30 08:43:55.856423
261228796074158,2025-10-13 18:30:00,2025-10-13 20:30:00,DK1,2702.52,1781.2,867.11,914.09,4.37,-390.22,-58.61,351.34,100.04,2.549995,2026-08-30 08:43:55.856423
821257617980015,2025-10-13 17:15:00,2025-10-13 19:15:00,DK1,2770.36,1439.56,668.5,771.06,5.21,-462.66,-73.23,488.74,151.08,103.929985,2026-08-30 08:43:55.856423
16600432120697,2025-10-13 08:15:00,2025-10-13 10:15:00,DK1,3083.4,130.16,13.66,116.5,726.06,-142.79,32.38,515.45,-46.49,358.55002,2026-08-30 08:43:55.856423
619616259122864,2025-10-13 04:15:00,2025-10-13 06:15:00,DK1,2496.77,92.03,10.69,81.34,0.08,-245.43,-74.74,505.4,288.52,473.75,2026-08-30 08:43:55.856423
640142914776675,2025-10-13 02:45:00,2025-10-13 04:45:00,DK1,2139.62,92.89,13.49,79.4,0.05,-305.54,-111.17,515.78,288.52,387.59,2026-08-30 08:43:55.856423
951984576105580,2025-10-12 21:00:00,2025-10-12 23:00:00,DK1,2202.49,258.03,126.89,131.14,0.0,149.2,-126.09,192.33,96.34,311.78,2026-08-30 08:43:55.856423
991581834832044,2025-10-12 18:00:00,2025-10-12 20:00:00,DK1,2496.62,707.44,448.62,258.82,0.95,83.02,23.75,400.07,-198.73,308.11002,2026-08-30 08:43:55.856423
818452191403702,2025-10-12 15:30:00,2025-10-12 17:30:00,DK1,2688.56,1098.76,819.0,279.76,219.95,-246.85,-44.32,499.13,9.0,216.95999,2026-08-30 08:43:55.856423
561768462891775,2025-10-12 13:30:00,2025-10-12 15:30:00,DK1,2417.17,1339.57,861.37,478.2,1078.7,-87.08,-55.21,316.47,-252.13,-77.950005,2026-08-30 08:43:55.856423
735404541759224,2025-10-12 09:00:00,2025-10-12 11:00:00,DK1,2586.16,2459.64,1224.94,1234.7,1096.15,-263.06,-100.01,359.59,-381.65,-385.13,2026-08-30 08:43:55.856423
160404860344231,2025-10-12 05:00:00,2025-10-12 07:00:00,DK1,2158.73,3258.06,1334.53,1923.53,7.9,-416.14,50.04,385.93,-371.04,-351.21002,2026-08-30 08:43:55.856423
149468557438861,2025-10-11 22:45:00,2025-10-12 00:45:00,DK1,2176.07,3540.7402,1256.93,2283.81,7.66,-618.0,25.81,377.72,-259.62,-474.09,2026-08-30 08:43:55.856423
574975849426152,2025-10-11 22:15:00,2025-10-12 00:15:00,DK1,2215.94,3426.19,1208.27,2217.92,6.81,-659.49,24.74,402.68,-236.32,-468.39,2026-08-30 08:43:55.856423
447424966925539,2025-10-11 20:00:00,2025-10-11 22:00:00,DK1,2282.14,3279.79,1186.43,2093.36,8.19,-533.9,1.63,336.26,-248.78,-444.79,2026-08-30 08:43:55.856423
570362093257861,2025-10-11 18:30:00,2025-10-11 20:30:00,DK1,2451.36,3257.45,1203.26,2054.19,4.67,-627.23,35.54,464.57,-262.47,-389.58997,2026-08-30 08:43:55.856423
606777483166903,2025-10-11 16:15:00,2025-10-11 18:15:00,DK1,2739.18,3560.5,1296.57,2263.93,13.45,-601.7,-8.57,476.43,-272.51,-406.35004,2026-08-30 08:43:55.856423
130354249900193,2025-10-11 15:00:00,2025-10-11 17:00:00,DK1,2707.95,3733.8801,1317.59,2416.29,259.65,-595.92,-63.34,418.82,-188.74,-429.18,2026-08-30 08:43:55.856423
954972108542303,2025-10-11 14:00:00,2025-10-11 16:00:00,DK1,2576.31,3616.66,1219.84,2396.82,599.77,-540.84,-23.55,415.86,-381.78,-530.31006,2026-08-30 08:43:55.856423
688540938409257,2025-10-11 09:30:00,2025-10-11 11:30:00,DK1,2693.41,4132.66,1393.9,2738.76,951.16,-347.44,43.85,13.89,-381.78,-671.48,2026-08-30 08:43:55.856423
819894430892175,2025-10-11 09:00:00,2025-10-11 11:00:00,DK1,2745.37,4249.04,1450.16,2798.88,771.33,-449.61,69.91,117.11,-381.78,-644.37,2026-08-30 08:43:55.856423
412996404935532,2025-10-11 01:00:00,2025-10-11 03:00:00,DK1,2369.58,4259.43,1464.84,2794.59,7.56,-414.33,123.31,98.66,-381.78,-574.13995,2026-08-30 08:43:55.856423
362449266981373,2025-10-10 11:00:00,2025-10-10 13:00:00,DK1,3203.16,3901.72,1359.53,2542.19,519.18,-125.75,0.0,167.96,-381.8,-339.58997,2026-08-30 08:43:55.856423
184825165857886,2025-10-10 09:30:00,2025-10-10 11:30:00,DK1,3287.86,4055.63,1459.24,2596.39,509.46,-183.84,10.55,173.73,-381.8,-381.36,2026-08-30 08:43:55.856423
166983535445377,2025-10-10 03:15:00,2025-10-10 05:15:00,DK1,2601.84,4145.94,1558.27,2587.67,7.62,-328.88,72.46,223.84,-381.8,-414.38,2026-08-30 08:43:55.856423
458502471165011,2025-10-09 18:15:00,2025-10-09 20:15:00,DK1,2971.37,3497.3901,1472.75,2024.64,6.22,-173.85,7.86,305.95,-380.61,-240.64998,2026-08-30 08:43:55.856423
126982002556290,2025-10-09 16:45:00,2025-10-09 18:45:00,DK1,3156.87,3301.1199,1298.39,2002.73,6.51,-221.07,-23.33,389.03,-376.24,-231.61,2026-08-30 08:43:55.856423
42615727583508,2025-10-09 16:15:00,2025-10-09 18:15:00,DK1,3191.54,3388.27,1343.98,2044.29,13.61,-190.1,-44.35,376.53,-334.89,-192.81001,2026-08-30 08:43:55.856423
44371365740246,2025-10-09 15:30:00,2025-10-09 17:30:00,DK1,3314.12,3523.94,1407.0,2116.94,90.5,-180.27,-83.83,313.3,-270.87,-221.67001,2026-08-30 08:43:55.856423
943010108598793,2025-10-09 14:15:00,2025-10-09 16:15:00,DK1,3113.19,3345.4302,1412.14,1933.29,222.6,-127.94,-91.27,336.32,-308.2,-191.09001,2026-08-30 08:43:55.856423
157440952770069,2025-10-09 12:15:00,2025-10-09 14:15:00,DK1,3211.98,3354.7,1432.23,1922.47,341.31,27.66,-141.41,197.49,-307.97,-224.23,2026-08-30 08:43:55.856423
15523807049178,2025-10-09 11:15:00,2025-10-09 13:15:00,DK1,3280.68,3013.98,1317.62,1696.36,629.04,-96.57,-141.85,343.47,-328.88,-223.83002,2026-08-30 08:43:55.856423
264724736848571,2025-10-09 10:45:00,2025-10-09 12:45:00,DK1,3239.4,2977.74,1278.08,1699.66,577.91,-155.78,-113.58,369.87,-323.7,-223.19002,2026-08-30 08:43:55.856423
606751700747767,2025-10-09 09:15:00,2025-10-09 11:15:00,DK1,3218.78,2619.51,1163.77,1455.74,652.85,-500.08,-118.92,505.82,-84.42,-197.59998,2026-08-30 08:43:55.856423
884813274714291,2025-10-09 07:30:00,2025-10-09 09:30:00,DK1,3110.86,2036.56,1035.56,1001.0,461.73,-321.73,-83.48,454.0,-82.63,-33.84001,2026-08-30 08:43:55.856423
865939095165648,2025-10-09 05:00:00,2025-10-09 07:00:00,DK1,2908.33,1288.26,534.66,753.6,3.92,-498.93,-87.3,497.28,288.31,199.36,2026-08-30 08:43:55.856423
740610680757136,2025-10-09 04:30:00,2025-10-09 06:30:00,DK1,2642.08,1294.26,570.97,723.29,3.34,-544.88,-104.65,492.01,288.31,130.79001,2026-08-30 08:43:55.856423
590112918471356,2025-10-08 23:15:00,2025-10-09 01:15:00,DK1,2554.44,1014.01,432.66,581.35,2.61,-306.55,-75.41,488.09,77.07,183.2,2026-08-30 08:43:55.856423
284502545322063,2025-10-08 16:30:00,2025-10-08 18:30:00,DK1,2931.44,585.64,160.0,425.64,4.94,-385.55,-49.48,515.73,288.46,369.15997,2026-08-30 08:43:55.856423
621164432682146,2025-10-08 15:00:00,2025-10-08 17:00:00,DK1,2948.78,673.95,131.7,542.25,309.45,-463.83,-15.01,509.83,288.46,319.44998,2026-08-30 08:43:55.856423
978065756967566,2025-10-08 13:00:00,2025-10-08 15:00:00,DK1,2959.59,985.29,278.96,706.33,951.3,-468.97,-70.67,404.57,274.1,139.03001,2026-08-30 08:43:55.856423
629486398371586,2025-10-08 11:30:00,2025-10-08 13:30:00,DK1,3029.65,1008.82996,390.92,617.91,1321.28,-449.5,-17.18,508.82,1.86,44.000008,2026-08-30 08:43:55.856423
406739497452625,2025-10-08 10:15:00,2025-10-08 12:15:00,DK1,3051.02,878.07,301.47,576.6,1296.43,-329.01,18.67,437.27,-60.07,66.85998,2026-08-30 08:43:55.856423
816185977647132,2025-10-08 08:45:00,2025-10-08 10:45:00,DK1,3095.98,796.68,221.05,575.63,1092.62,-232.72,65.49,433.01,-158.75,107.03001,2026-08-30 08:43:55.856423
44533241343619,2025-10-08 06:15:00,2025-10-08 08:15:00,DK1,3050.99,833.99005,385.85,448.14,53.01,-372.36,-50.1,485.16,288.52,351.22,2026-08-30 08:43:55.856423
855618452983385,2025-10-08 05:15:00,2025-10-08 07:15:00,DK1,2912.95,918.12,425.22,492.9,1.29,-386.87,-60.25,503.81,288.52,345.21,2026-08-30 08:43:55.856423
687204054046540,2025-10-08 02:00:00,2025-10-08 04:00:00,DK1,2273.19,1506.22,631.3,874.92,4.18,-242.86,-138.07,267.49,171.04,57.599976,2026-08-30 08:43:55.856423
271838176907242,2025-10-08 01:45:00,2025-10-08 03:45:00,DK1,2302.33,1560.2999,647.69,912.61,4.65,-265.42,-140.0,315.26,164.66,74.5,2026-08-30 08:43:55.856423
258426633453909,2025-10-07 18:45:00,2025-10-07 20:45:00,DK1,2621.48,1395.43,638.58,756.85,3.73,-302.84,-7.03,481.84,-44.74,127.229996,2026-08-30 08:43:55.856423
218006165383121,2025-10-07 09:30:00,2025-10-07 11:30:00,DK1,3255.85,1304.73,540.87,763.86,207.01,-428.43,-22.59,483.35,257.02,289.35,2026-08-30 08:43:55.856423
404279657402179,2025-10-07 07:00:00,2025-10-07 09:00:00,DK1,3051.16,945.76,417.83,527.93,71.36,-421.61,-22.74,483.55,288.52,327.72,2026-08-30 08:43:55.856423
864748819622756,2025-10-07 03:45:00,2025-10-07 05:45:00,DK1,2359.75,499.8,191.21,308.59,2.54,-281.99,-32.87,339.06,288.52,312.72,2026-08-30 08:43:55.856423
552787575740705,2025-10-06 21:00:00,2025-10-06 23:00:00,DK1,2396.42,247.02,75.58,171.44,0.53,5.56,-103.27,207.71,286.15,396.15,2026-08-30 08:43:55.856423
301761707426730,2025-10-06 19:15:00,2025-10-06 21:15:00,DK1,2624.67,322.56998,126.64,195.93,0.01,-120.64,-27.14,286.0,288.52,426.74,2026-08-30 08:43:55.856423
288082698496303,2025-10-06 13:45:00,2025-10-06 15:45:00,DK1,2883.38,1016.99,319.61,697.38,754.87,-230.88,-129.22,211.87,276.82,128.59,2026-08-30 08:43:55.856423
260480520153565,2025-10-06 03:45:00,2025-10-06 05:45:00,DK1,2442.61,3639.4001,1445.78,2193.62,7.14,140.65,-39.89,-123.82,-273.29,-296.35,2026-08-30 08:43:55.856423
549487019066722,2025-10-06 02:45:00,2025-10-06 04:45:00,DK1,2336.91,3866.99,1446.76,2420.23,8.43,269.16,6.44,-253.46,-342.39,-320.25003,2026-08-30 08:43:55.856423
210427605669802,2025-10-06 02:00:00,2025-10-06 04:00:00,DK1,2365.35,3983.28,1445.66,2537.62,8.5,303.37,44.91,-276.13,-368.71,-296.56,2026-08-30 08:43:55.856423
764173167066740,2025-10-06 00:15:00,2025-10-06 02:15:00,DK1,2523.57,4226.17,1366.23,2859.94,9.6,285.93,77.43,-454.0,-262.29,-352.93002,2026-08-30 08:43:55.856423
688424675939051,2025-10-05 17:45:00,2025-10-05 19:45:00,DK1,2775.75,4489.17,1270.96,3218.21,9.75,39.27,37.9,-269.32,-264.95,-457.1,2026-08-30 08:43:55.856423
777483137455545,2025-10-05 17:30:00,2025-10-05 19:30:00,DK1,2907.95,4408.29,1264.33,3143.96,6.94,36.9,36.13,-270.07,-286.13,-483.17,2026-08-30 08:43:55.856423
776741241896420,2025-10-05 10:15:00,2025-10-05 12:15:00,DK1,3009.36,2250.25,191.32,2058.93,459.01,652.93,48.16,-422.61,-68.72,209.76001,2026-08-30 08:43:55.856423
538975212096417,2025-10-05 06:15:00,2025-10-05 08:15:00,DK1,2621.83,2321.1099,569.28,1751.83,59.74,600.31,-100.36,-427.52,-32.08,40.350006,2026-08-30 08:43:55.856423
