id,time_utc,time_dk,price_area,afrr_activated_mw,afrr_price_eur,created_at
708482619202217,2026-08-28 20:30:59.531,2026-08-28 22:30:59.531,DK1,-23.6,112.21,2026-08-29 14:29:42.038366
436387625846659,2026-08-28 20:30:58.536,2026-08-28 22:30:58.536,DK1,-23.8,112.21,2026-08-29 14:29:42.038366
154102915631050,2026-08-28 20:30:57.531,2026-08-28 22:30:57.531,DK1,-24.01,93.68,2026-08-29 14:29:42.038366
32172379888565,2026-08-28 20:30:52.536,2026-08-28 22:30:52.536,DK1,-25.45,93.68,2026-08-29 14:29:42.038366
248073676031597,2026-08-28 20:30:43.534,2026-08-28 22:30:43.534,DK1,-26.33,93.65,2026-08-29 14:29:42.038366
909961275561385,2026-08-28 20:30:34.537,2026-08-28 22:30:34.537,DK1,-27.49,93.65,2026-08-29 14:29:42.038366
755634759393630,2026-08-28 20:30:19.555,2026-08-28 22:30:19.555,DK1,-34.56,76.33,2026-08-29 14:29:42.038366
210387546702859,2026-08-28 20:30:15.533,2026-08-28 22:30:15.533,DK1,-35.13,76.33,2026-08-29 14:29:42.038366
929099095446640,2026-08-28 20:29:17.532,2026-08-28 22:29:17.532,DK1,-39.63,63.32,2026-08-29 14:29:42.038366
152301991663288,2026-08-28 20:29:10.537,2026-08-28 22:29:10.537,DK1,-38.63,63.3,2026-08-29 14:29:42.038366
203599972929204,2026-08-28 20:29:03.543,2026-08-28 22:29:03.543,DK1,-37.81,76.4,2026-08-29 14:29:42.038366
371577055524545,2026-08-28 20:28:56.534,2026-08-28 22:28:56.534,DK1,-36.79,63.37,2026-08-29 14:29:42.038366
992444934320544,2026-08-28 20:28:52.535,2026-08-28 22:28:52.535,DK1,-36.32,76.4,2026-08-29 14:29:42.038366
370494638066600,2026-08-28 20:28:51.533,2026-08-28 22:28:51.533,DK1,-36.83,76.4,2026-08-29 14:29:42.038366
684077166881889,2026-08-28 20:28:43.540,2026-08-28 22:28:43.540,DK1,-36.61,63.36,2026-08-29 14:29:42.038366
657813929802383,2026-08-28 20:28:38.533,2026-08-28 22:28:38.533,DK1,-36.84,63.27,2026-08-29 14:29:42.038366
74427760850149,2026-08-28 20:28:17.540,2026-08-28 22:28:17.540,DK1,-38.8,63.23,2026-08-29 14:29:42.038366
94827733475278,2026-08-28 20:28:11.532,2026-08-28 22:28:11.532,DK1,-39.7,63.23,2026-08-29 14:29:42.038366
290400952623064,2026-08-28 20:27:55.535,2026-08-28 22:27:55.535,DK1,-38.74,63.22,2026-08-29 14:29:42.038366
7405739727993,2026-08-28 20:27:52.545,2026-08-28 22:27:52.545,DK1,-38.8,63.22,2026-08-29 14:29:42.038366
321249659598270,2026-08-28 20:27:21.534,2026-08-28 22:27:21.534,DK1,-43.02,63.25,2026-08-29 14:29:42.038366
773196072496582,2026-08-28 20:27:11.537,2026-08-28 22:27:11.537,DK1,-43.93,63.21,2026-08-29 14:29:42.038366
151045207843859,2026-08-28 20:27:03.535,2026-08-28 22:27:03.535,DK1,-44.86,63.21,2026-08-29 14:29:42.038366
415207906915889,2026-08-28 20:26:44.533,2026-08-28 22:26:44.533,DK1,-49.29,63.15,2026-08-29 14:29:42.038366
286589543431147,2026-08-28 20:26:03.539,2026-08-28 22:26:03.539,DK1,-57.77,46.83,2026-08-29 14:29:42.038366
28738934922257,2026-08-28 20:25:56.549,2026-08-28 22:25:56.549,DK1,-57.68,46.83,2026-08-29 14:29:42.038366
914648080210734,2026-08-28 20:25:47.535,2026-08-28 22:25:47.535,DK1,-59.31,46.83,2026-08-29 14:29:42.038366
849778316346943,2026-08-28 20:25:45.535,2026-08-28 22:25:45.535,DK1,-59.29,46.83,2026-08-29 14:29:42.038366
611943351660236,2026-08-28 20:25:40.539,2026-08-28 22:25:40.539,DK1,-59.39,46.83,2026-08-29 14:29:42.038366
458090583183872,2026-08-28 20:25:09.536,2026-08-28 22:25:09.536,DK1,-59.79,46.83,2026-08-29 14:29:42.038366
557162458969143,2026-08-28 20:24:36.546,2026-08-28 22:24:36.546,DK1,-55.48,46.83,2026-08-29 14:29:42.038366
347998672249729,2026-08-28 20:24:02.530,2026-08-28 22:24:02.530,DK1,-50.35,63.24,2026-08-29 14:29:42.038366
887431733104648,2026-08-28 20:23:43.532,2026-08-28 22:23:43.532,DK1,-48.95,63.21,2026-08-29 14:29:42.038366
359298028067806,2026-08-28 20:23:36.538,2026-08-28 22:23:36.538,DK1,-48.85,63.18,2026-08-29 14:29:42.038366
788439101151683,2026-08-28 20:23:15.531,2026-08-28 22:23:15.531,DK1,-50.22,63.18,2026-08-29 14:29:42.038366
269936847975921,2026-08-28 20:23:05.532,2026-08-28 22:23:05.532,DK1,-51.93,60.8,2026-08-29 14:29:42.038366
934234944261854,2026-08-28 20:22:01.533,2026-08-28 22:22:01.533,DK1,-49.49,63.28,2026-08-29 14:29:42.038366
725070877291402,2026-08-28 20:21:59.534,2026-08-28 22:21:59.534,DK1,-49.37,63.28,2026-08-29 14:29:42.038366
687895603779657,2026-08-28 20:21:50.534,2026-08-28 22:21:50.534,DK1,-49.7,63.28,2026-08-29 14:29:42.038366
621935552393912,2026-08-28 20:21:47.535,2026-08-28 22:21:47.535,DK1,-49.66,63.28,2026-08-29 14:29:42.038366
714771272253229,2026-08-28 20:21:43.535,2026-08-28 22:21:43.535,DK1,-50.19,63.28,2026-08-29 14:29:42.038366
627496305561034,2026-08-28 20:21:28.535,2026-08-28 22:21:28.535,DK1,-50.95,63.32,2026-08-29 14:29:42.038366
153671413585661,2026-08-28 20:21:18.534,2026-08-28 22:21:18.534,DK1,-51.35,60.8,2026-08-29 14:29:42.038366
50289968710113,2026-08-28 20:21:10.541,2026-08-28 22:21:10.541,DK1,-52.82,46.83,2026-08-29 14:29:42.038366
848315479340788,2026-08-28 20:21:04.536,2026-08-28 22:21:04.536,DK1,-52.77,46.83,2026-08-29 14:29:42.038366
994077140699728,2026-08-28 20:20:53.533,2026-08-28 22:20:53.533,DK1,-53.31,46.83,2026-08-29 14:29:42.038366
134716539485429,2026-08-28 20:20:41.534,2026-08-28 22:20:41.534,DK1,-54.28,46.83,2026-08-29 14:29:42.038366
658868123944636,2026-08-28 20:20:16.533,2026-08-28 22:20:16.533,DK1,-55.49,46.83,2026-08-29 14:29:42.038366
660155666016708,2026-08-28 20:20:11.533,2026-08-28 22:20:11.533,DK1,-55.16,46.83,2026-08-29 14:29:42.038366
113992343222683,2026-08-28 20:19:57.534,2026-08-28 22:19:57.534,DK1,-53.21,46.83,2026-08-29 14:29:42.038366
614646117427349,2026-08-28 20:19:35.538,2026-08-28 22:19:35.538,DK1,-49.68,63.32,2026-08-29 14:29:42.038366
710781891913801,2026-08-28 20:19:23.537,2026-08-28 22:19:23.537,DK1,-49.21,63.35,2026-08-29 14:29:42.038366
628071220849461,2026-08-28 20:18:53.537,2026-08-28 22:18:53.537,DK1,-49.93,78.39,2026-08-29 14:29:42.038366
459360478816226,2026-08-28 20:18:29.535,2026-08-28 22:18:29.535,DK1,-49.59,81.23,2026-08-29 14:29:42.038366
836582334322987,2026-08-28 20:18:25.536,2026-08-28 22:18:25.536,DK1,-49.57,81.23,2026-08-29 14:29:42.038366
953244181060589,2026-08-28 20:18:22.535,2026-08-28 22:18:22.535,DK1,-45.99,81.23,2026-08-29 14:29:42.038366
261857578102190,2026-08-28 20:18:10.534,2026-08-28 22:18:10.534,DK1,-46.05,81.23,2026-08-29 14:29:42.038366
20106858675696,2026-08-28 20:18:03.535,2026-08-28 22:18:03.535,DK1,-46.73,81.23,2026-08-29 14:29:42.038366
202812085139662,2026-08-28 20:17:31.538,2026-08-28 22:17:31.538,DK1,-49.8,81.23,2026-08-29 14:29:42.038366
364465924263144,2026-08-28 20:17:23.530,2026-08-28 22:17:23.530,DK1,-47.81,81.23,2026-08-29 14:29:42.038366
348144520142199,2026-08-28 20:16:33.534,2026-08-28 22:16:33.534,DK1,-40.59,81.23,2026-08-29 14:29:42.038366
452819799480712,2026-08-28 20:16:32.529,2026-08-28 22:16:32.529,DK1,-40.49,81.23,2026-08-29 14:29:42.038366
138193053163870,2026-08-28 20:16:20.533,2026-08-28 22:16:20.533,DK1,-39.11,81.23,2026-08-29 14:29:42.038366
964814024495857,2026-08-28 20:14:29.535,2026-08-28 22:14:29.535,DK1,-66.34,40.0,2026-08-29 14:29:42.038366
55192175450631,2026-08-28 20:14:23.539,2026-08-28 22:14:23.539,DK1,-65.99,40.27,2026-08-29 14:29:42.038366
460816386241576,2026-08-28 20:14:22.541,2026-08-28 22:14:22.541,DK1,-66.18,40.0,2026-08-29 14:29:42.038366
632488557325857,2026-08-28 20:13:52.534,2026-08-28 22:13:52.534,DK1,-63.93,45.68,2026-08-29 14:29:42.038366
632429920743621,2026-08-28 20:13:43.538,2026-08-28 22:13:43.538,DK1,-65.19,40.27,2026-08-29 14:29:42.038366
264283803769707,2026-08-28 20:13:40.534,2026-08-28 22:13:40.534,DK1,-65.63,40.27,2026-08-29 14:29:42.038366
908310882484878,2026-08-28 20:13:28.538,2026-08-28 22:13:28.538,DK1,-67.56,40.0,2026-08-29 14:29:42.038366
966589687025399,2026-08-28 20:13:27.536,2026-08-28 22:13:27.536,DK1,-67.75,40.0,2026-08-29 14:29:42.038366
893438652333650,2026-08-28 20:13:26.535,2026-08-28 22:13:26.535,DK1,-68.13,33.45,2026-08-29 14:29:42.038366
809326434202964,2026-08-28 20:13:20.534,2026-08-28 22:13:20.534,DK1,-68.34,33.45,2026-08-29 14:29:42.038366
968008794954648,2026-08-28 20:13:12.535,2026-08-28 22:13:12.535,DK1,-68.39,33.45,2026-08-29 14:29:42.038366
505732094312165,2026-08-28 20:13:00.534,2026-08-28 22:13:00.534,DK1,-68.19,33.45,2026-08-29 14:29:42.038366
830801092404894,2026-08-28 20:12:53.543,2026-08-28 22:12:53.543,DK1,-67.68,40.0,2026-08-29 14:29:42.038366
508863810359468,2026-08-28 20:11:38.533,2026-08-28 22:11:38.533,DK1,-60.65,46.83,2026-08-29 14:29:42.038366
774286654740380,2026-08-28 20:11:34.539,2026-08-28 22:11:34.539,DK1,-59.61,46.83,2026-08-29 14:29:42.038366
400750058204216,2026-08-28 20:10:59.530,2026-08-28 22:10:59.530,DK1,-58.08,46.83,2026-08-29 14:29:42.038366
92287741571088,2026-08-28 20:10:50.531,2026-08-28 22:10:50.531,DK1,-56.88,46.83,2026-08-29 14:29:42.038366
673165236992732,2026-08-28 20:10:42.530,2026-08-28 22:10:42.530,DK1,-56.7,46.83,2026-08-29 14:29:42.038366
555968035055900,2026-08-28 20:10:26.531,2026-08-28 22:10:26.531,DK1,-54.94,46.83,2026-08-29 14:29:42.038366
776018116152415,2026-08-28 20:10:04.532,2026-08-28 22:10:04.532,DK1,-51.51,62.87,2026-08-29 14:29:42.038366
921158274079817,2026-08-28 20:09:57.531,2026-08-28 22:09:57.531,DK1,-49.88,62.87,2026-08-29 14:29:42.038366
710360664765276,2026-08-28 20:09:45.533,2026-08-28 22:09:45.533,DK1,-49.24,62.87,2026-08-29 14:29:42.038366
454429437749558,2026-08-28 20:09:34.532,2026-08-28 22:09:34.532,DK1,-49.81,62.95,2026-08-29 14:29:42.038366
696139650062894,2026-08-28 20:09:27.531,2026-08-28 22:09:27.531,DK1,-49.61,62.95,2026-08-29 14:29:42.038366
581208291674466,2026-08-28 20:09:07.544,2026-08-28 22:09:07.544,DK1,-51.86,62.96,2026-08-29 14:29:42.038366
896297326484956,2026-08-28 20:08:44.534,2026-08-28 22:08:44.534,DK1,-51.23,63.0,2026-08-29 14:29:42.038366
457255033341094,2026-08-28 20:07:58.535,2026-08-28 22:07:58.535,DK1,-46.43,63.09,2026-08-29 14:29:42.038366
367414055875510,2026-08-28 20:07:55.534,2026-08-28 22:07:55.534,DK1,-45.99,63.11,2026-08-29 14:29:42.038366
746316059668460,2026-08-28 20:07:39.536,2026-08-28 22:07:39.536,DK1,-41.68,69.94,2026-08-29 14:29:42.038366
586507863659637,2026-08-28 20:07:34.542,2026-08-28 22:07:34.542,DK1,-38.06,69.94,2026-08-29 14:29:42.038366
988364825891257,2026-08-28 20:07:24.534,2026-08-28 22:07:24.534,DK1,-29.9,81.15,2026-08-29 14:29:42.038366
790369955550871,2026-08-28 20:07:17.536,2026-08-28 22:07:17.536,DK1,-26.17,87.86,2026-08-29 14:29:42.038366
612422544979676,2026-08-28 20:07:13.535,2026-08-28 22:07:13.535,DK1,-24.32,77.85,2026-08-29 14:29:42.038366
985105412691834,2026-08-28 20:06:59.535,2026-08-28 22:06:59.535,DK1,-16.93,87.91,2026-08-29 14:29:42.038366
707588522766667,2026-08-28 20:06:48.534,2026-08-28 22:06:48.534,DK1,-9.01,94.35,2026-08-29 14:29:42.038366
96269082480292,2026-08-28 20:06:39.535,2026-08-28 22:06:39.535,DK1,-4.52,112.21,2026-08-29 14:29:42.038366
969898291131560,2026-08-28 20:06:02.535,2026-08-28 22:06:02.535,DK1,2.75,142.22,2026-08-29 14:29:42.038366
797916964443341,2026-08-28 20:05:59.537,2026-08-28 22:05:59.537,DK1,0.38,142.22,2026-08-29 14:29:42.038366
915547817785116,2026-08-28 20:05:37.535,2026-08-28 22:05:37.535,DK1,4.78,142.22,2026-08-29 14:29:42.038366
10106708871566,2026-08-28 20:05:35.536,2026-08-28 22:05:35.536,DK1,3.82,142.22,2026-08-29 14:29:42.038366
761453534414702,2026-08-28 20:05:10.534,2026-08-28 22:05:10.534,DK1,7.93,142.22,2026-08-29 14:29:42.038366
651120850567349,2026-08-28 20:04:56.537,2026-08-28 22:04:56.537,DK1,7.4,142.22,2026-08-29 14:29:42.038366
348269614993235,2026-08-28 20:04:55.534,2026-08-28 22:04:55.534,DK1,8.7,142.22,2026-08-29 14:29:42.038366
465543955952690,2026-08-28 20:04:52.536,2026-08-28 22:04:52.536,DK1,6.69,142.22,2026-08-29 14:29:42.038366
97519408994738,2026-08-28 20:04:48.534,2026-08-28 22:04:48.534,DK1,5.27,142.22,2026-08-29 14:29:42.038366
962514888299807,2026-08-28 20:04:14.531,2026-08-28 22:04:14.531,DK1,-1.68,112.21,2026-08-29 14:29:42.038366
821238761429062,2026-08-28 20:04:06.539,2026-08-28 22:04:06.539,DK1,-2.26,112.21,2026-08-29 14:29:42.038366
706557727523485,2026-08-28 20:03:27.532,2026-08-28 22:03:27.532,DK1,-10.79,112.21,2026-08-29 14:29:42.038366
106191731323053,2026-08-28 20:03:24.533,2026-08-28 22:03:24.533,DK1,-11.89,112.21,2026-08-29 14:29:42.038366
63193433335274,2026-08-28 20:03:16.532,2026-08-28 22:03:16.532,DK1,-13.53,112.21,2026-08-29 14:29:42.038366
442350744264003,2026-08-28 20:03:07.531,2026-08-28 22:03:07.531,DK1,-14.35,112.21,2026-08-29 14:29:42.038366
399711522489723,2026-08-28 20:03:02.534,2026-08-28 22:03:02.534,DK1,-14.76,112.21,2026-08-29 14:29:42.038366
212694622689974,2026-08-28 20:02:58.531,2026-08-28 22:02:58.531,DK1,-14.74,112.21,2026-08-29 14:29:42.038366
827707732600203,2026-08-28 20:02:54.538,2026-08-28 22:02:54.538,DK1,-15.41,112.21,2026-08-29 14:29:42.038366
403273456905215,2026-08-28 20:02:48.538,2026-08-28 22:02:48.538,DK1,-15.53,105.0,2026-08-29 14:29:42.038366
295311528117911,2026-08-28 20:02:34.534,2026-08-28 22:02:34.534,DK1,-16.75,112.21,2026-08-29 14:29:42.038366
60472500310330,2026-08-28 20:02:13.536,2026-08-28 22:02:13.536,DK1,-16.33,112.21,2026-08-29 14:29:42.038366
24865758558095,2026-08-28 20:01:50.535,2026-08-28 22:01:50.535,DK1,-19.24,112.21,2026-08-29 14:29:42.038366
585118996445810,2026-08-28 20:01:47.534,2026-08-28 22:01:47.534,DK1,-19.18,112.21,2026-08-29 14:29:42.038366
919322754887234,2026-08-28 20:01:39.535,2026-08-28 22:01:39.535,DK1,-19.85,112.21,2026-08-29 14:29:42.038366
594885841163303,2026-08-28 20:01:30.534,2026-08-28 22:01:30.534,DK1,-20.57,112.21,2026-08-29 14:29:42.038366
928619189000128,2026-08-28 20:01:27.535,2026-08-28 22:01:27.535,DK1,-21.38,112.21,2026-08-29 14:29:42.038366
594796017171222,2026-08-28 20:01:12.537,2026-08-28 22:01:12.537,DK1,-21.61,112.21,2026-08-29 14:29:42.038366
120854046799119,2026-08-28 20:00:29.324,2026-08-28 22:00:29.324,DK1,-54.11,46.83,2026-08-29 14:29:42.038366
173282878670544,2026-08-28 20:00:12.535,2026-08-28 22:00:12.535,DK1,-53.71,46.83,2026-08-29 14:29:42.038366
780411423814872,2026-08-28 20:00:07.536,2026-08-28 22:00:07.536,DK1,-54.76,46.83,2026-08-29 14:29:42.038366
167929290625476,2026-08-28 19:59:42.534,2026-08-28 21:59:42.534,DK1,-52.41,47.78,2026-08-29 14:29:42.038366
956227510889942,2026-08-28 19:59:39.534,2026-08-28 21:59:39.534,DK1,-52.37,47.78,2026-08-29 14:29:42.038366
218034988532924,2026-08-28 19:58:34.534,2026-08-28 21:58:34.534,DK1,-49.64,62.76,2026-08-29 14:29:42.038366
833584940194224,2026-08-28 19:58:27.536,2026-08-28 21:58:27.536,DK1,-49.34,62.86,2026-08-29 14:29:42.038366
428560068901129,2026-08-28 19:57:46.536,2026-08-28 21:57:46.536,DK1,-43.34,62.79,2026-08-29 14:29:42.038366
353750759798441,2026-08-28 19:57:41.536,2026-08-28 21:57:41.536,DK1,-42.58,62.84,2026-08-29 14:29:42.038366
735791731393159,2026-08-28 19:57:22.531,2026-08-28 21:57:22.531,DK1,-41.68,62.89,2026-08-29 14:29:42.038366
875681294235804,2026-08-28 19:57:14.532,2026-08-28 21:57:14.532,DK1,-41.74,69.61,2026-08-29 14:29:42.038366
162201581895387,2026-08-28 19:57:05.531,2026-08-28 21:57:05.531,DK1,-41.13,69.61,2026-08-29 14:29:42.038366
2488568418839,2026-08-28 19:56:30.531,2026-08-28 21:56:30.531,DK1,-36.44,62.68,2026-08-29 14:29:42.038366
566642633101663,2026-08-28 19:55:49.532,2026-08-28 21:55:49.532,DK1,-54.41,47.78,2026-08-29 14:29:42.038366
118435722058387,2026-08-28 19:55:42.534,2026-08-28 21:55:42.534,DK1,-54.63,47.78,2026-08-29 14:29:42.038366
976050324658463,2026-08-28 19:55:14.532,2026-08-28 21:55:14.532,DK1,-51.93,62.72,2026-08-29 14:29:42.038366
35255373173538,2026-08-28 19:55:13.531,2026-08-28 21:55:13.531,DK1,-51.79,62.72,2026-08-29 14:29:42.038366
421765127399219,2026-08-28 19:54:51.532,2026-08-28 21:54:51.532,DK1,-48.91,62.72,2026-08-29 14:29:42.038366
215407948651671,2026-08-28 19:54:26.533,2026-08-28 21:54:26.533,DK1,-43.22,62.75,2026-08-29 14:29:42.038366
669453134976359,2026-08-28 19:54:15.532,2026-08-28 21:54:15.532,DK1,-41.28,62.76,2026-08-29 14:29:42.038366
726659671316796,2026-08-28 19:54:04.534,2026-08-28 21:54:04.534,DK1,-37.96,62.77,2026-08-29 14:29:42.038366
228594032193461,2026-08-28 19:53:32.534,2026-08-28 21:53:32.534,DK1,-24.48,92.95,2026-08-29 14:29:42.038366
102126513983922,2026-08-28 19:53:06.534,2026-08-28 21:53:06.534,DK1,-14.02,106.7,2026-08-29 14:29:42.038366
430093511920910,2026-08-28 19:52:27.535,2026-08-28 21:52:27.535,DK1,-5.3,110.11,2026-08-29 14:29:42.038366
712654274763659,2026-08-28 19:52:24.534,2026-08-28 21:52:24.534,DK1,-4.3,110.11,2026-08-29 14:29:42.038366
896595091246287,2026-08-28 19:52:18.534,2026-08-28 21:52:18.534,DK1,-2.79,110.11,2026-08-29 14:29:42.038366
518528178397194,2026-08-28 19:52:11.536,2026-08-28 21:52:11.536,DK1,-1.74,112.21,2026-08-29 14:29:42.038366
489344320224360,2026-08-28 19:51:54.535,2026-08-28 21:51:54.535,DK1,-2.55,110.11,2026-08-29 14:29:42.038366
619057242096340,2026-08-28 19:51:51.535,2026-08-28 21:51:51.535,DK1,1.82,143.95,2026-08-29 14:29:42.038366
567141502221651,2026-08-28 19:51:29.533,2026-08-28 21:51:29.533,DK1,2.54,151.26,2026-08-29 14:29:42.038366
920031953394754,2026-08-28 19:50:53.535,2026-08-28 21:50:53.535,DK1,3.98,151.26,2026-08-29 14:29:42.038366
223730740253079,2026-08-28 19:50:52.536,2026-08-28 21:50:52.536,DK1,3.98,151.26,2026-08-29 14:29:42.038366
981254723001707,2026-08-28 19:50:50.534,2026-08-28 21:50:50.534,DK1,4.11,151.26,2026-08-29 14:29:42.038366
811328764663354,2026-08-28 19:50:28.531,2026-08-28 21:50:28.531,DK1,4.15,151.26,2026-08-29 14:29:42.038366
923835666683547,2026-08-28 19:50:09.531,2026-08-28 21:50:09.531,DK1,3.88,151.26,2026-08-29 14:29:42.038366
420154631063711,2026-08-28 19:49:55.530,2026-08-28 21:49:55.530,DK1,4.6,151.26,2026-08-29 14:29:42.038366
184459424645947,2026-08-28 19:49:50.532,2026-08-28 21:49:50.532,DK1,4.29,151.26,2026-08-29 14:29:42.038366
882978863258894,2026-08-28 19:49:48.531,2026-08-28 21:49:48.531,DK1,4.47,151.26,2026-08-29 14:29:42.038366
60689376357521,2026-08-28 19:49:46.531,2026-08-28 21:49:46.531,DK1,4.2,151.26,2026-08-29 14:29:42.038366
926439322113061,2026-08-28 19:49:12.532,2026-08-28 21:49:12.532,DK1,3.5,151.26,2026-08-29 14:29:42.038366
423177505886518,2026-08-28 19:48:52.531,2026-08-28 21:48:52.531,DK1,2.44,151.26,2026-08-29 14:29:42.038366
894237736363043,2026-08-28 19:48:37.533,2026-08-28 21:48:37.533,DK1,1.05,143.95,2026-08-29 14:29:42.038366
44291993200837,2026-08-28 19:48:26.531,2026-08-28 21:48:26.531,DK1,-0.39,112.21,2026-08-29 14:29:42.038366
598418555815609,2026-08-28 19:47:47.532,2026-08-28 21:47:47.532,DK1,-5.7,112.21,2026-08-29 14:29:42.038366
452973735483266,2026-08-28 19:47:30.531,2026-08-28 21:47:30.531,DK1,-8.38,112.21,2026-08-29 14:29:42.038366
375399902572148,2026-08-28 19:47:25.530,2026-08-28 21:47:25.530,DK1,-9.25,112.21,2026-08-29 14:29:42.038366
614121873199803,2026-08-28 19:47:22.531,2026-08-28 21:47:22.531,DK1,-10.09,112.21,2026-08-29 14:29:42.038366
840502092056173,2026-08-28 19:46:53.535,2026-08-28 21:46:53.535,DK1,-12.5,112.21,2026-08-29 14:29:42.038366
683698760213534,2026-08-28 19:46:21.534,2026-08-28 21:46:21.534,DK1,-16.83,112.21,2026-08-29 14:29:42.038366
620264706528835,2026-08-28 19:46:16.535,2026-08-28 21:46:16.535,DK1,-17.53,112.21,2026-08-29 14:29:42.038366
599413201633766,2026-08-28 19:46:09.535,2026-08-28 21:46:09.535,DK1,-18.34,112.21,2026-08-29 14:29:42.038366
751734562741080,2026-08-28 19:45:42.535,2026-08-28 21:45:42.535,DK1,-22.96,112.21,2026-08-29 14:29:42.038366
32309805767719,2026-08-28 19:45:30.534,2026-08-28 21:45:30.534,DK1,-25.95,93.65,2026-08-29 14:29:42.038366
836558478368242,2026-08-28 19:45:19.565,2026-08-28 21:45:19.565,DK1,-30.55,92.32,2026-08-29 14:29:42.038366
469276466987777,2026-08-28 19:44:34.535,2026-08-28 21:44:34.535,DK1,-28.11,92.32,2026-08-29 14:29:42.038366
915288840133039,2026-08-28 19:44:24.534,2026-08-28 21:44:24.534,DK1,-26.53,93.65,2026-08-29 14:29:42.038366
541434362541980,2026-08-28 19:43:45.535,2026-08-28 21:43:45.535,DK1,-17.51,106.7,2026-08-29 14:29:42.038366
915052523332539,2026-08-28 19:43:26.532,2026-08-28 21:43:26.532,DK1,-13.56,111.6,2026-08-29 14:29:42.038366
219497240311300,2026-08-28 19:43:14.533,2026-08-28 21:43:14.533,DK1,-11.12,111.6,2026-08-29 14:29:42.038366
286874571462522,2026-08-28 19:43:13.532,2026-08-28 21:43:13.532,DK1,-10.92,111.6,2026-08-29 14:29:42.038366
960515003984005,2026-08-28 19:43:03.530,2026-08-28 21:43:03.530,DK1,-8.42,111.6,2026-08-29 14:29:42.038366
992939581483825,2026-08-28 19:43:02.530,2026-08-28 21:43:02.530,DK1,-8.24,111.6,2026-08-29 14:29:42.038366
476230817388279,2026-08-28 19:42:42.531,2026-08-28 21:42:42.531,DK1,-4.25,112.21,2026-08-29 14:29:42.038366
911718573929693,2026-08-28 19:42:30.532,2026-08-28 21:42:30.532,DK1,0.89,148.99,2026-08-29 14:29:42.038366
479598143511524,2026-08-28 19:42:24.532,2026-08-28 21:42:24.532,DK1,0.76,148.99,2026-08-29 14:29:42.038366
773158794606850,2026-08-28 19:42:19.530,2026-08-28 21:42:19.530,DK1,0.61,148.99,2026-08-29 14:29:42.038366
89799044956092,2026-08-28 19:42:18.530,2026-08-28 21:42:18.530,DK1,0.56,148.99,2026-08-29 14:29:42.038366
318967811616920,2026-08-28 19:41:51.531,2026-08-28 21:41:51.531,DK1,1.32,148.99,2026-08-29 14:29:42.038366
691712464228151,2026-08-28 19:41:47.533,2026-08-28 21:41:47.533,DK1,0.97,148.99,2026-08-29 14:29:42.038366
514992140608965,2026-08-28 19:41:05.531,2026-08-28 21:41:05.531,DK1,0.87,148.99,2026-08-29 14:29:42.038366
432653746819173,2026-08-28 19:40:58.531,2026-08-28 21:40:58.531,DK1,1.38,148.99,2026-08-29 14:29:42.038366
264692432167090,2026-08-28 19:40:45.532,2026-08-28 21:40:45.532,DK1,1.7,148.99,2026-08-29 14:29:42.038366
575019264111698,2026-08-28 19:40:34.533,2026-08-28 21:40:34.533,DK1,1.92,148.99,2026-08-29 14:29:42.038366
683978494485806,2026-08-28 19:40:21.532,2026-08-28 21:40:21.532,DK1,2.3,148.99,2026-08-29 14:29:42.038366
692207621407080,2026-08-28 19:39:50.535,2026-08-28 21:39:50.535,DK1,1.63,148.99,2026-08-29 14:29:42.038366
798150716314480,2026-08-28 19:39:42.534,2026-08-28 21:39:42.534,DK1,1.3,148.99,2026-08-29 14:29:42.038366
47272767904912,2026-08-28 19:39:26.534,2026-08-28 21:39:26.534,DK1,0.85,148.99,2026-08-29 14:29:42.038366
973822253076790,2026-08-28 19:39:09.535,2026-08-28 21:39:09.535,DK1,2.21,148.99,2026-08-29 14:29:42.038366
646037370724020,2026-08-28 19:38:32.535,2026-08-28 21:38:32.535,DK1,2.01,148.99,2026-08-29 14:29:42.038366
805718303056052,2026-08-28 19:38:09.535,2026-08-28 21:38:09.535,DK1,4.02,148.99,2026-08-29 14:29:42.038366
443214877412062,2026-08-28 19:37:58.536,2026-08-28 21:37:58.536,DK1,4.27,148.99,2026-08-29 14:29:42.038366
72564360075738,2026-08-28 19:37:51.535,2026-08-28 21:37:51.535,DK1,3.34,148.99,2026-08-29 14:29:42.038366
455426695863056,2026-08-28 19:37:46.534,2026-08-28 21:37:46.534,DK1,3.4,148.99,2026-08-29 14:29:42.038366
744171163021374,2026-08-28 19:37:41.533,2026-08-28 21:37:41.533,DK1,3.57,148.99,2026-08-29 14:29:42.038366
98940368074538,2026-08-28 19:37:34.535,2026-08-28 21:37:34.535,DK1,3.56,148.99,2026-08-29 14:29:42.038366
298399033209760,2026-08-28 19:37:24.534,2026-08-28 21:37:24.534,DK1,3.64,148.99,2026-08-29 14:29:42.038366
570084800521970,2026-08-28 19:37:13.534,2026-08-28 21:37:13.534,DK1,4.23,148.99,2026-08-29 14:29:42.038366
506051560515301,2026-08-28 19:35:59.533,2026-08-28 21:35:59.533,DK1,4.0,148.99,2026-08-29 14:29:42.038366
984891531808506,2026-08-28 19:35:58.531,2026-08-28 21:35:58.531,DK1,3.49,148.99,2026-08-29 14:29:42.038366
